season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob,ints_total,is_rookie,draft_round,snap_share,target_share,carry_share
2026,HOU-WR1-NicoCollins,Nico Collins,HOU,WR,17,0.0,0.0,1277.0768842747575,108.22685459955571,0.0,0.0,8.917879446587065,0.9999,0.0,False,3,0.55,0.2207,0.0079
2026,LAC-WR1-LaddMcConkey,Ladd McConkey,LAC,WR,17,0.0,0.0,1262.3336734660973,106.977429954754,0.0,0.0,8.716652545108227,0.9998,0.0,False,2,0.55,0.2207,0.0079
2026,LA-RB1-KyrenWilliams,Kyren Williams,LA,RB,17,0.0,865.3974332168884,389.92849190425073,47.552255110274494,0.0,6.0521,5.025021402172929,0.9999,0.0,False,5,0.55,0.0506,0.3258
2026,BUF-WR1-DJMoore,DJ Moore,BUF,WR,17,0.0,0.0,1249.672772456304,105.90447224205965,0.0,0.0,8.867348015399143,0.9999,0.0,False,1,0.55,0.2372,0.0085
2026,ARI-RB1-JeremiyahLove,Jeremiyah Love,ARI,RB,17,0.0,815.8458234356559,429.758277351362,52.409546018458784,0.0,5.7262,4.872039045523399,0.9999,0.0,True,1,0.55,0.0731,0.4708
2026,LAC-RB1-OmarionHampton,Omarion Hampton,LAC,RB,17,0.0,826.2101841811108,417.8620528904298,50.9587869378573,0.0,5.8951,5.24621169849991,0.9999,0.0,False,1,0.55,0.0731,0.4708
2026,LV-RB1-AshtonJeanty,Ashton Jeanty,LV,RB,17,0.0,844.7950871399985,365.2932328464465,44.5479552251764,0.0,6.0298,4.685608893877245,0.9999,0.0,False,1,0.55,0.0731,0.4708
2026,NO-RB1-TravisEtienneJr.,Travis Etienne Jr.,NO,RB,17,0.0,810.8530008123804,396.10742053177546,48.30578299167994,0.0,5.801,4.956382673315886,0.9999,0.0,False,1,0.55,0.0731,0.4708
2026,KC-RB1-KennethWalkerIII,Kenneth Walker III,KC,RB,17,0.0,778.950546876457,405.55977311910635,49.45850891696419,0.0,5.4977,5.509478564145273,0.9999,0.0,False,2,0.55,0.063,0.406
2026,PIT-WR1-DKMetcalf,DK Metcalf,PIT,WR,17,0.0,0.0,1172.3991529989767,99.3558604236421,0.0,0.0,8.325396331842004,0.9998,0.0,False,2,0.55,0.2207,0.0079
2026,BAL-WR1-ZayFlowers,Zay Flowers,BAL,WR,17,0.0,0.0,1170.0444190723322,99.1563067010451,0.0,0.0,10.016598700284025,0.9999,0.0,False,1,0.55,0.2372,0.0085
2026,CAR-WR1-TetairoaMcMillan,Tetairoa McMillan,CAR,WR,17,0.0,0.0,1169.4944716557068,99.10970098777176,0.0,0.0,8.561287960934932,0.9998,0.0,False,1,0.55,0.2372,0.0085
2026,CAR-RB1-ChubaHubbard,Chuba Hubbard,CAR,RB,17,0.0,918.7321415369935,249.30071884624996,30.40252668856707,0.0,6.425,3.318193994599374,0.9999,0.0,False,4,0.55,0.0506,0.3258
2026,NE-WR1-A.J.Brown,A.J. Brown,NE,WR,17,0.0,0.0,1156.203910014766,97.98338220464119,0.0,0.0,8.223647566014098,0.9997,0.0,False,2,0.55,0.2207,0.0079
2026,ATL-WR1-DrakeLondon,Drake London,ATL,WR,17,0.0,0.0,1134.530030726473,96.1466127734299,0.0,0.0,8.064356510338492,0.9997,0.0,False,1,0.55,0.2372,0.0085
2026,MIN-WR1-JustinJefferson,Justin Jefferson,MIN,WR,17,0.0,0.0,1132.0889848229342,95.93974447651985,0.0,0.0,8.306711325049514,0.9998,0.0,False,1,0.55,0.2372,0.0085
2026,DET-WR1-Amon-RaSt.Brown,Amon-Ra St. Brown,DET,WR,17,0.0,0.0,1117.597945132066,94.71169026542931,0.0,0.0,7.504522100602897,0.9994,0.0,False,4,0.55,0.1754,0.0063
2026,MIA-RB1-De'VonAchane,De'Von Achane,MIA,RB,17,0.0,783.6628110802853,326.60305091754975,39.82964035579875,0.0,5.6034,4.312703143712794,0.9999,0.0,False,3,0.55,0.063,0.406
2026,CLE-WR1-JerryJeudy,Jerry Jeudy,CLE,WR,17,0.0,0.0,1107.4291933990266,93.84993164398531,0.0,0.0,8.04334333386478,0.9997,0.0,False,1,0.55,0.2372,0.0085
2026,LV-WR1-TreTucker,Tre Tucker,LV,WR,17,0.0,0.0,1103.526738840473,93.51921515597228,0.0,0.0,7.78520331192036,0.9996,0.0,False,3,0.55,0.2207,0.0079
2026,GB-WR1-ChristianWatson,Christian Watson,GB,WR,17,0.0,0.0,1083.6570717388754,91.83534506261655,0.0,0.0,7.715009692110536,0.9996,0.0,False,2,0.55,0.2207,0.0079
2026,CLE-RB1-QuinshonJudkins,Quinshon Judkins,CLE,RB,17,0.0,783.6628110802852,294.16087949661636,35.87327798739224,0.0,5.6034,3.8845692237415124,0.9999,0.0,False,2,0.55,0.063,0.406
2026,CIN-RB1-ChaseBrown,Chase Brown,CIN,RB,17,0.0,706.7024497266901,362.32472712673956,44.185942332529216,0.0,4.9065,4.500014023977885,0.9999,0.0,False,5,0.55,0.0506,0.3258
2026,LA-WR2-DavanteAdams,Davante Adams,LA,WR,17,0.0,0.0,1033.4579459661238,87.58118186153591,0.0,0.0,6.659103405555518,0.9987,0.0,False,2,0.3,0.134,0.0
2026,PHI-WR1-DeVontaSmith,DeVonta Smith,PHI,WR,17,0.0,0.0,1026.843691875439,87.02065185385075,0.0,0.0,7.509736099873115,0.9995,0.0,False,1,0.55,0.2372,0.0085
2026,WAS-WR1-TerryMcLaurin,Terry McLaurin,WAS,WR,17,0.0,0.0,998.2048313539192,84.59362977575586,0.0,0.0,7.72149780463169,0.9996,0.0,False,3,0.55,0.2207,0.0079
2026,NYJ-WR1-GarrettWilson,Garrett Wilson,NYJ,WR,17,0.0,0.0,991.2465348165827,84.00394362852394,0.0,0.0,7.414224183477067,0.9994,0.0,False,1,0.55,0.2372,0.0085
2026,PIT-RB1-JaylenWarren,Jaylen Warren,PIT,RB,17,0.0,695.7773234830954,268.5706481883316,32.75251807174776,0.0,4.9146,3.4675703368958133,0.9998,0.0,False,,0.55,0.0506,0.3258
2026,CIN-WR2-TeeHiggins,Tee Higgins,CIN,WR,17,0.0,0.0,960.2975315819813,81.3811467442357,0.0,0.0,5.963369369762434,0.9974,0.0,False,2,0.3,0.134,0.0
2026,MIN-RB1-AaronJonesSr.,Aaron Jones Sr.,MIN,RB,17,0.0,709.1126655942377,241.32700457721023,29.430122509415884,0.0,4.9065,3.2195248845057964,0.9997,0.0,False,5,0.55,0.0506,0.3258
2026,TEN-RB1-TonyPollard,Tony Pollard,TEN,RB,17,0.0,670.4958655739126,279.9313085858377,34.13796446168753,0.0,4.689,3.6381010823269557,0.9998,0.0,False,4,0.55,0.0506,0.3258
2026,KC-WR2-XavierWorthy,Xavier Worthy,KC,WR,17,0.0,0.0,926.993767129386,78.55879382452423,0.0,0.0,6.2965469304517425,0.9982,0.0,False,1,0.3,0.144,0.0
2026,SEA-RB2-JadarianPrice,Jadarian Price,SEA,RB,17,0.0,701.5122339310216,244.5176375135225,29.81922408701494,0.0,5.0141,3.252708264198809,0.9997,0.0,True,1,0.3,0.0406,0.2674
2026,DAL-WR2-GeorgePickens,George Pickens,DAL,WR,17,0.0,0.0,921.2724114844639,78.07393317664948,0.0,0.0,6.089862323130096,0.9977,0.0,False,2,0.3,0.134,0.0
2026,DET-WR2-JamesonWilliams,Jameson Williams,DET,WR,17,0.0,0.0,917.4647114967463,77.7512467370124,0.0,0.0,5.600594507126362,0.9963,0.0,False,1,0.3,0.144,0.0
2026,MIA-WR1-MalikWashington,Malik Washington,MIA,WR,17,0.0,0.0,909.3653574567071,77.06486080141585,0.0,0.0,6.604355206352339,0.9986,0.0,False,6,0.55,0.1754,0.0063
2026,DEN-WR2-JaylenWaddle,Jaylen Waddle,DEN,WR,17,0.0,0.0,884.722512238042,74.97648408796965,0.0,0.0,5.3628746300769885,0.9953,0.0,False,1,0.3,0.144,0.0
2026,NE-RB2-TreVeyonHenderson,TreVeyon Henderson,NE,RB,17,0.0,631.2433674507502,183.35323199861023,22.360150243732956,0.0,4.8573,2.3711331177449053,0.9993,0.0,False,2,0.3,0.035,0.2406
2026,WAS-RB2-RachaadWhite,Rachaad White,WAS,RB,17,0.0,636.2755394290668,158.29740795724462,19.304561946005443,0.0,4.7599,2.226347738784577,0.9991,0.0,False,3,0.3,0.035,0.2425
2026,LAC-WR2-QuentinJohnston,Quentin Johnston,LAC,WR,17,0.0,0.0,823.6121622188183,69.79764086600154,0.0,0.0,5.170179644898463,0.9943,0.0,False,1,0.3,0.144,0.0
2026,CIN-TE1-MikeGesicki,Mike Gesicki,CIN,TE,17,0.0,0.0,790.8332613028081,67.01976790701764,0.0,0.0,7.717301537339621,0.9996,0.0,False,2,0.55,0.1104,0.0
2026,ARI-WR2-MichaelWilson,Michael Wilson,ARI,WR,17,0.0,0.0,788.2361963014514,66.79967765266538,0.0,0.0,4.467997160105598,0.9885,0.0,False,3,0.3,0.134,0.0
2026,IND-WR2-JoshDowns,Josh Downs,IND,WR,17,0.0,0.0,782.1612101147896,66.28484831481268,0.0,0.0,4.891984388329741,0.9925,0.0,False,3,0.3,0.134,0.0
2026,NO-WR2-JordynTyson,Jordyn Tyson,NO,WR,17,0.0,0.0,780.7334665553835,66.16385309791384,0.0,0.0,4.8845510403692805,0.9924,0.0,True,1,0.3,0.144,0.0
2026,HOU-WR2-JaydenHiggins,Jayden Higgins,HOU,WR,17,0.0,0.0,775.3681083096742,65.70916172115882,0.0,0.0,4.922206188051302,0.9927,0.0,False,2,0.3,0.134,0.0
2026,TB-WR2-ChrisGodwinJr.,Chris Godwin Jr.,TB,WR,17,0.0,0.0,751.8413468149645,63.715368374149534,0.0,0.0,4.918236839038823,0.9927,0.0,False,3,0.3,0.134,0.0
2026,TEN-WR2-Wan'DaleRobinson,Wan'Dale Robinson,TEN,WR,17,0.0,0.0,741.923817287421,62.87489977012042,0.0,0.0,4.821171765875978,0.9919,0.0,False,2,0.3,0.134,0.0
2026,JAX-RB2-ChrisRodriguezJr.,Chris Rodriguez Jr.,JAX,RB,17,0.0,569.1284692136311,162.14919275405765,19.774291799275325,0.0,4.0828,2.0528423255696002,0.9978,0.0,False,6,0.3,0.0281,0.2169
2026,TB-RB2-KennyGainwell,Kenny Gainwell,TB,RB,17,0.0,583.4738202572742,157.59624368048532,19.21905410737626,0.0,4.0828,2.061859605479401,0.9979,0.0,False,5,0.3,0.0281,0.2224
2026,GB-RB2-MarShawnLloyd,MarShawn Lloyd,GB,RB,17,0.0,661.1819951878252,171.84860279441116,20.957146682245266,0.0,4.0556,2.22447701434666,0.9981,0.0,False,3,0.3,0.035,0.252
2026,DEN-TE1-EvanEngram,Evan Engram,DEN,TE,17,0.0,0.0,728.5950100783875,61.745339837151484,0.0,0.0,6.940190697746692,0.999,0.0,False,1,0.55,0.1186,0.0
2026,CHI-WR2-LutherBurdenIII,Luther Burden III,CHI,WR,17,0.0,0.0,727.7424826270176,61.673091748052336,0.0,0.0,4.578783483184708,0.9897,0.0,False,2,0.3,0.134,0.0
2026,ATL-RB2-BrianRobinsonJr.,Brian Robinson Jr.,ATL,RB,17,0.0,646.5558162998857,167.42196633984406,20.417312968273666,0.0,4.0556,2.1637320182410718,0.998,0.0,False,3,0.3,0.035,0.2464
2026,PHI-RB2-TankBigsby,Tank Bigsby,PHI,RB,17,0.0,686.3477496504457,151.5307531413408,18.479360139187904,0.0,4.1463,2.0149228803321164,0.9979,0.0,False,3,0.3,0.035,0.2616
2026,NYG-RB2-TyroneTracyJr.,Tyrone Tracy Jr.,NYG,RB,17,0.0,524.1006102699256,156.16854625652402,19.04494466542976,0.0,3.9213,2.1022632521835107,0.9976,0.0,False,5,0.3,0.0281,0.1998
2026,LA-RB2-BlakeCorum,Blake Corum,LA,RB,17,0.0,446.213227887242,269.93304558816664,32.91866409611789,0.0,3.1205,3.4786361073797476,0.9986,0.0,False,3,0.3,0.035,0.168
2026,PIT-WR2-MichaelPittmanJr.,Michael Pittman Jr.,PIT,WR,17,0.0,0.0,711.8137714636644,60.32320097149698,0.0,0.0,4.5951862870556495,0.9899,0.0,False,2,0.3,0.134,0.0
2026,KC-TE1-TravisKelce,Travis Kelce,KC,TE,17,0.0,0.0,710.3922823262778,60.202735790362524,0.0,0.0,7.582606352521133,0.9995,0.0,False,3,0.55,0.1104,0.0
2026,BAL-WR2-RashodBateman,Rashod Bateman,BAL,WR,17,0.0,0.0,710.3841115796303,60.202043354205955,0.0,0.0,5.528642139767156,0.996,0.0,False,1,0.3,0.144,0.0
