season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,CIN-QB1-JoeBurrow,Joe Burrow,CIN,QB,17,4858.009,100.926,0.0,0.0,17.607,1.159,0.0,0.6862
2026,ARI-QB1-JacobyBrissett,Jacoby Brissett,ARI,QB,17,4700.09,107.089,0.0,0.0,17.305,1.209,0.0,0.7015
2026,LA-QB1-MatthewStafford,Matthew Stafford,LA,QB,17,4582.609,123.928,0.0,0.0,16.995,1.558,0.0,0.7894
2026,DAL-QB1-DakPrescott,Dak Prescott,DAL,QB,17,4558.402,147.159,0.0,0.0,17.425,1.353,0.0,0.7415
2026,KC-QB1-PatrickMahomes,Patrick Mahomes,KC,QB,17,4417.167,111.402,0.0,0.0,16.955,1.278,0.0,0.7214
2026,DEN-QB1-BoNix,Bo Nix,DEN,QB,17,4259.449,126.94,0.0,0.0,16.157,1.488,0.0,0.7742
2026,DET-QB1-JaredGoff,Jared Goff,DET,QB,17,4152.7,124.76,0.0,0.0,16.138,1.426,0.0,0.7597
2026,LAC-QB1-JustinHerbert,Justin Herbert,LAC,QB,17,3938.76,129.082,0.0,0.0,15.917,1.294,0.0,0.7258
2026,IND-QB1-DanielJones,Daniel Jones,IND,QB,17,3900.574,134.412,0.0,0.0,15.806,1.514,0.0,0.78
2026,SF-QB1-BrockPurdy,Brock Purdy,SF,QB,17,3810.531,158.355,0.0,0.0,15.686,1.608,0.0,0.7997
2026,CHI-QB1-CalebWilliams,Caleb Williams,CHI,QB,17,3803.372,172.467,0.0,0.0,15.702,1.483,0.0,0.773
2026,NO-QB1-TylerShough,Tyler Shough,NO,QB,17,3779.666,127.164,0.0,0.0,15.525,1.323,0.0,0.7337
2026,HOU-QB1-C.J.Stroud,C.J. Stroud,HOU,QB,17,3777.724,136.879,0.0,0.0,15.365,1.391,0.0,0.7512
2026,JAX-QB1-TrevorLawrence,Trevor Lawrence,JAX,QB,17,3735.862,146.268,0.0,0.0,15.571,1.47,0.0,0.7701
2026,TEN-QB1-CamWard,Cam Ward,TEN,QB,17,3728.937,123.295,0.0,0.0,15.728,1.296,0.0,0.7264
2026,TB-QB1-BakerMayfield,Baker Mayfield,TB,QB,17,3703.227,151.279,0.0,0.0,15.667,1.423,0.0,0.759
2026,PIT-QB1-AaronRodgers,Aaron Rodgers,PIT,QB,17,3609.092,130.609,0.0,0.0,15.389,1.457,0.0,0.7671
2026,BUF-QB1-JoshAllen,Josh Allen,BUF,QB,17,3606.809,165.273,0.0,0.0,15.81,1.657,0.0,0.8093
2026,GB-QB1-JordanLove,Jordan Love,GB,QB,17,3497.145,155.408,0.0,0.0,15.475,1.482,0.0,0.7728
2026,ATL-QB1-TuaTagovailoa,Tua Tagovailoa,ATL,QB,17,3438.286,151.432,0.0,0.0,15.333,1.38,0.0,0.7484
2026,LV-QB1-KirkCousins,Kirk Cousins,LV,QB,17,3389.084,115.585,0.0,0.0,15.203,1.171,0.0,0.6899
2026,MIA-QB1-MalikWillis,Malik Willis,MIA,QB,17,3356.158,139.107,0.0,0.0,15.754,1.247,0.0,0.7126
2026,NYG-QB1-JaxsonDart,Jaxson Dart,NYG,QB,17,3352.26,176.469,0.0,0.0,15.474,1.489,0.0,0.7744
2026,NE-QB1-DrakeMaye,Drake Maye,NE,QB,17,3345.312,155.132,0.0,0.0,14.928,1.521,0.0,0.7815
2026,CAR-QB1-BryceYoung,Bryce Young,CAR,QB,17,3295.92,153.356,0.0,0.0,15.239,1.334,0.0,0.7366
2026,MIN-QB1-KylerMurray,Kyler Murray,MIN,QB,17,3292.078,111.701,0.0,0.0,15.21,1.124,0.0,0.675
2026,CLE-QB1-DeshaunWatson,Deshaun Watson,CLE,QB,17,3262.567,135.169,0.0,0.0,14.655,1.353,0.0,0.7415
2026,PHI-QB1-JalenHurts,Jalen Hurts,PHI,QB,17,3070.576,157.607,0.0,0.0,14.517,1.646,0.0,0.8072
2026,NYJ-QB1-GenoSmith,Geno Smith,NYJ,QB,17,3018.558,166.877,0.0,0.0,14.723,1.196,0.0,0.6976
2026,SEA-QB1-SamDarnold,Sam Darnold,SEA,QB,17,2996.477,159.441,0.0,0.0,14.9,1.606,0.0,0.7993
2026,WAS-QB1-JaydenDaniels,Jayden Daniels,WAS,QB,17,2979.0,181.301,0.0,0.0,15.228,1.501,0.0,0.7771
2026,BAL-QB1-LamarJackson,Lamar Jackson,BAL,QB,17,2717.697,164.9,0.0,0.0,14.899,1.501,0.0,0.7771
