season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,NO-WR3-DevaughnVele,Devaughn Vele,NO,WR,17,0.0,0.0,244.553,22.178,0.0,0.0,1.493,0.7753
2026,TB-WR3-JalenMcMillan,Jalen McMillan,TB,WR,17,0.0,0.0,243.468,22.397,0.0,0.0,1.461,0.768
2026,CHI-WR3-KalifRaymond,Kalif Raymond,CHI,WR,17,0.0,0.0,241.266,22.442,0.0,0.0,1.579,0.7938
2026,SEA-WR3-CooperKupp,Cooper Kupp,SEA,WR,17,0.0,0.0,240.946,22.251,0.0,0.0,1.395,0.7522
2026,LAC-WR3-Tre'Harris,Tre' Harris,LAC,WR,17,0.0,0.0,240.335,22.699,0.0,0.0,1.503,0.7775
2026,NYJ-WR3-OmarCooperJr.,Omar Cooper Jr.,NYJ,WR,17,0.0,0.0,239.135,22.056,0.0,0.0,1.402,0.7539
2026,ATL-WR3-OlamideZaccheaus,Olamide Zaccheaus,ATL,WR,17,0.0,0.0,239.091,22.223,0.0,0.0,1.504,0.7778
2026,GB-WR3-MatthewGolden,Matthew Golden,GB,WR,17,0.0,0.0,236.539,21.946,0.0,0.0,1.344,0.7392
2026,DEN-WR3-TroyFranklin,Troy Franklin,DEN,WR,17,0.0,0.0,235.057,21.644,0.0,0.0,1.382,0.7489
2026,DET-WR3-IsaacTeSlaa,Isaac TeSlaa,DET,WR,17,0.0,0.0,234.185,21.125,0.0,0.0,1.349,0.7405
2026,TEN-WR3-CalvinRidley,Calvin Ridley,TEN,WR,17,0.0,0.0,233.959,21.595,0.0,0.0,1.482,0.7728
2026,NE-WR3-KayshonBoutte,Kayshon Boutte,NE,WR,17,0.0,0.0,233.34,22.005,0.0,0.0,1.496,0.776
2026,BUF-WR3-JoshuaPalmer,Joshua Palmer,BUF,WR,17,0.0,0.0,229.922,21.561,0.0,0.0,1.458,0.7673
2026,HOU-WR3-JaylinNoel,Jaylin Noel,HOU,WR,17,0.0,0.0,228.805,20.942,0.0,0.0,1.364,0.7444
2026,CLE-WR3-DenzelBoston,Denzel Boston,CLE,WR,17,0.0,0.0,219.136,20.149,0.0,0.0,1.404,0.7544
2026,PIT-WR3-RomanWilson,Roman Wilson,PIT,WR,17,0.0,0.0,218.155,20.125,0.0,0.0,1.345,0.7395
2026,SF-WR3-ChristianKirk,Christian Kirk,SF,WR,17,0.0,0.0,215.745,19.828,0.0,0.0,1.269,0.7189
2026,BAL-RB3-RasheenAli,Rasheen Ali,BAL,RB,17,0.0,210.676,81.146,10.586,0.0,1.038,0.834,0.8462
2026,PHI-RB3-WillShipley,Will Shipley,PHI,RB,17,0.0,208.631,83.932,10.789,0.0,1.077,0.876,0.8582
2026,PHI-WR3-DontayvionWicks,Dontayvion Wicks,PHI,WR,17,0.0,0.0,208.031,18.882,0.0,0.0,1.206,0.7006
2026,BAL-WR3-DevontezWalker,Devontez Walker,BAL,WR,17,0.0,0.0,204.533,18.894,0.0,0.0,1.195,0.6973
2026,CLE-RB3-RaheimSanders,Raheim Sanders,CLE,RB,17,0.0,201.928,82.083,10.698,0.0,0.95,0.935,0.8482
2026,PIT-RB3-KalebJohnson,Kaleb Johnson,PIT,RB,17,0.0,200.251,82.231,10.752,0.0,0.964,0.999,0.8596
2026,TEN-RB3-NicholasSingleton,Nicholas Singleton,TEN,RB,17,0.0,196.304,83.726,10.979,0.0,0.876,1.049,0.8541
