season,week,game_id,team,player_id,player_uid,player_name,position,model_version,pass_yards_mean,rush_yards_mean,receiving_yards_mean,receptions_mean,pass_tds_mean,rush_tds_mean,rec_tds_mean,anytime_td_prob
2025,19,2025_19_GB_CHI,CHI,00-0036275,49aefcdc-6cec-4beb-84e1-ba08880d15d6,D.Swift,RB,nfl-player-v1,0,41.774,3.72,0.608,0,0.436,0.012,0.3609
2025,19,2025_19_GB_CHI,CHI,00-0040236,08e87151-52f8-40cb-a625-42c1703b9eec,K.Monangai,RB,nfl-player-v1,0,27.553,4.254,0.689,0,0.145,0.007,0.1408
2025,19,2025_19_GB_CHI,CHI,00-0040735,7f3e9ce8-9c8d-4d38-b381-3e43b24bf041,L.Burden,WR,nfl-player-v1,0,0.292,14.403,1.62,0,0,0,0.005
2025,19,2025_19_GB_CHI,CHI,00-0035208,abb5a044-a3c2-46a1-9fac-b6d0ddf8475b,O.Zaccheaus,WR,nfl-player-v1,0,0,7.196,0.843,0,0,0.007,0.0074
2025,19,2025_19_GB_CHI,CHI,00-0039919,118470e6-4c10-41fd-9c53-8f079c8747aa,R.Odunze,WR,nfl-player-v1,0,0,12.986,1.48,0,0,0.013,0.0129
2025,19,2025_19_GB_CHI,GB,00-0038685,18850ce4-973b-4e21-a03e-aa04864658c8,C.Brooks,RB,nfl-player-v1,0,9.018,3.227,0.532,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0038124,12c85e25-4ab3-432a-8046-7f8b9f971f0e,C.Watson,WR,nfl-player-v1,0,0,17.619,1.968,0,0,0.023,0.0227
2025,19,2025_19_GB_CHI,GB,00-0037194,720b8fa0-9650-4034-90bc-a1917b855f01,D.Kinnard,OL,nfl-player-v1,0,0,6.456,0.76,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0038797,6572040d-90dd-479c-8d99-faf7175127c3,E.Wilson,RB,nfl-player-v1,0,8.968,2.471,0.412,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0035700,1d87d00a-50b3-494c-a764-c0ff40e2a701,J.Jacobs,RB,nfl-player-v1,0,63.062,4.789,0.771,0,1.284,0.031,0.7316
2025,19,2025_19_GB_CHI,GB,00-0036264,537f0d83-5256-42bf-bc75-f956be1f26c5,J.Love,QB,nfl-player-v1,127.3,5.014,0,0,0.797,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0039146,a7d95c35-eb3d-4b5e-a2b2-99a22df56259,J.Reed,WR,nfl-player-v1,0,0.361,18.16,2.011,0,0.001,0.047,0.0467
2025,19,2025_19_GB_CHI,GB,00-0038589,347e102e-5af8-471f-a451-d916b09ab96c,J.Whyle,TE,nfl-player-v1,0,0,6.456,0.76,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0039144,bb8a3825-74f1-4c85-880a-a3108c33b36b,L.Musgrave,TE,nfl-player-v1,0,0,7.937,0.927,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0040667,21d63dde-da33-498d-8984-467c8fa08df0,M.Golden,WR,nfl-player-v1,0,0,14.36,1.622,0,0,0,0.005
2025,19,2025_19_GB_CHI,GB,00-0037816,a5673ce8-e626-4f8f-a1c0-7864036be6a3,R.Doubs,WR,nfl-player-v1,0,0,28.853,3.079,0,0,0.072,0.0693
2025,19,2025_19_HOU_PIT,HOU,00-0034775,f9dd5323-f4d9-447e-8f5d-3e07ccece524,C.Kirk,WR,nfl-player-v1,0,0,24.072,2.566,0,0,0.051,0.05
2025,19,2025_19_HOU_PIT,HOU,00-0039359,1af5fe9f-0b86-407e-9071-b814a07c9834,C.Stover,TE,nfl-player-v1,0,0.269,8.201,0.947,0,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0039163,5580f3af-a69b-4d18-aa9e-f9f360bb7daf,C.Stroud,QB,nfl-player-v1,114.144,4.724,0,0,0.715,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0034383,fe4c4fa7-73c1-43b7-8823-e75c27674ec2,D.Schultz,TE,nfl-player-v1,0,0,11.536,1.308,0,0,0.026,0.0258
2025,19,2025_19_HOU_PIT,HOU,00-0040130,321f2f7a-617b-4114-867a-7188cd496cff,J.Higgins,WR,nfl-player-v1,0,0,11.746,1.332,0,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0040138,e514b85a-324e-406e-880e-9c49fe37b12d,J.Noel,WR,nfl-player-v1,0,0,6.147,0.725,0,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0034791,489002b7-b67b-4d6a-80d9-6000e716b0ce,N.Chubb,RB,nfl-player-v1,0,26.714,2.49,0.415,0,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0036554,b8dae940-0938-432d-9b8c-3fc0ae4c8906,N.Collins,WR,nfl-player-v1,0,0,17.21,1.902,0,0,0,0.005
2025,19,2025_19_HOU_PIT,HOU,00-0040583,370bcf5e-ca00-4e72-b138-115538bdc569,W.Marks,RB,nfl-player-v1,0,45.834,3.176,0.522,0,0.812,0.018,0.5641
2025,19,2025_19_HOU_PIT,HOU,00-0038618,e432064c-a8c6-4b83-8119-a0bf2e30fa6f,X.Hutchinson,WR,nfl-player-v1,0,0,11.332,1.291,0,0,0.026,0.0255
2025,19,2025_19_BUF_JAX,JAX,00-0038935,80a87ed4-7f37-41e3-80a9-7f6581431750,B.Strange,TE,nfl-player-v1,0,0,14.435,1.623,0,0,0.015,0.015
2025,19,2025_19_BUF_JAX,JAX,00-0039893,2dc8cd75-0a7b-413d-a5a0-3a21b2e1dbc9,B.Thomas,WR,nfl-player-v1,0,0,8.659,1.002,0,0,0.009,0.0093
2025,19,2025_19_BUF_JAX,JAX,00-0040719,9d78928b-8c2f-4c2e-84ff-879c358142a1,B.Tuten,RB,nfl-player-v1,0,15.109,2.498,0.416,0,0.043,0.002,0.0443
2025,19,2025_19_BUF_JAX,JAX,00-0034960,55480340-bb90-4518-9695-e85dd3d36015,J.Meyers,WR,nfl-player-v1,0,0,12.118,1.381,0,0,0.013,0.0128
2025,19,2025_19_BUF_JAX,JAX,00-0040238,1fbfbedc-81ed-40ea-8bac-2007ea616902,L.Allen,RB,nfl-player-v1,0,8.386,3.301,0.542,0,0,0,0.005
2025,19,2025_19_BUF_JAX,JAX,00-0038606,ba986501-71a5-4c41-8836-02933c11efda,P.Washington,WR,nfl-player-v1,0,0.752,35.85,3.671,0,0.002,0.103,0.0997
2025,19,2025_19_BUF_JAX,JAX,00-0036973,13c9b1da-11e5-44db-b6e2-2ce94a697d63,T.Etienne,RB,nfl-player-v1,0,30.414,7.342,1.138,0,0.248,0.018,0.2333
2025,19,2025_19_BUF_JAX,JAX,00-0036971,d0738d0d-7cc8-49b9-882e-a1fb536c47e7,T.Lawrence,QB,nfl-player-v1,120.916,7.953,0,0,0.847,0.06,0,0.0581
2025,19,2025_19_BUF_JAX,JAX,00-0033375,0d4b90d7-5de5-47f3-a213-f10b8c403998,T.Patrick,WR,nfl-player-v1,0,0,6.363,0.75,0,0,0,0.005
2025,19,2025_19_LA_CAR,LA,00-0039738,e5a46115-0912-415a-b0ef-fc6459391e9c,B.Corum,RB,nfl-player-v1,0,33.102,3.744,0.611,0,0,0,0.005
2025,19,2025_19_LA_CAR,LA,00-0036244,5bfdeab0-8d49-4746-a2be-60598dcbcf43,C.Parkinson,TE,nfl-player-v1,0,0,8.941,1.035,0,0,0.013,0.0131
2025,19,2025_19_LA_CAR,LA,00-0031381,6af876b7-d6ca-483e-bfab-51357985a24c,D.Adams,WR,nfl-player-v1,0,0,27.429,2.941,0,0,0,0.005
2025,19,2025_19_LA_CAR,LA,00-0040590,802a6e31-ba99-42c3-b0dc-94b4eee5aab9,K.Mumpfield,WR,nfl-player-v1,0,0,6.164,0.726,0,0,0,0.005
2025,19,2025_19_LA_CAR,LA,00-0037840,d499f341-a8ae-4bc2-a2d0-09cbdcbc82c8,K.Williams,RB,nfl-player-v1,0,38.482,3.779,0.616,0,0.437,0.013,0.3626
2025,19,2025_19_LA_CAR,LA,00-0026498,7fc98b95-d8a9-461b-895c-675c835c87a6,M.Stafford,QB,nfl-player-v1,121.768,4.891,0,0,0.793,0.013,0,0.0125
2025,19,2025_19_LA_CAR,LA,00-0039075,cc8ed8e0-fd25-4c8f-bc2e-7c8b1975f241,P.Nacua,WR,nfl-player-v1,0,0.946,41.273,4.177,0,0.005,0.213,0.1958
2025,19,2025_19_LA_CAR,LA,00-0033110,a21c681d-1ae5-4cc3-9b3e-29b4909192bb,T.Higbee,TE,nfl-player-v1,0,0,9.045,1.047,0,0,0.013,0.0132
2025,19,2025_19_LAC_NE,LAC,00-0036355,86721778-e183-4522-8ddc-55e00f17fbe7,J.Herbert,QB,nfl-player-v1,132.232,10.311,0,0,0.966,0.116,0,0.1097
2025,19,2025_19_LAC_NE,LAC,00-0030279,60f4cd06-05df-4280-add3-4cecee3a82d3,K.Allen,WR,nfl-player-v1,0,0,23.832,2.597,0,0,0.045,0.0444
2025,19,2025_19_LAC_NE,LAC,00-0039391,533082ab-7fe9-4268-80bc-0139989251cf,K.Vidal,RB,nfl-player-v1,0,35.227,5.341,0.852,0,0.363,0.017,0.3161
2025,19,2025_19_LAC_NE,LAC,00-0039915,7f5bf6e3-b07c-4361-bc95-0311908c7bf8,L.McConkey,WR,nfl-player-v1,0,0,13.49,1.525,0,0,0,0.005
2025,19,2025_19_LAC_NE,LAC,00-0040189,070528cf-a9c0-48c4-a759-be8a5cd3922f,O.Gadsden,TE,nfl-player-v1,0,0,11.167,1.274,0,0,0,0.005
2025,19,2025_19_LAC_NE,LAC,00-0040666,16cd7307-da4f-405d-a98d-e8bb22f5599f,O.Hampton,RB,nfl-player-v1,0,7.331,2.099,0.35,0,0,0,0.005
2025,19,2025_19_LAC_NE,LAC,00-0038544,eb41f78e-bfc6-47e4-8f04-1d8b1231218f,Q.Johnston,WR,nfl-player-v1,0,0,18.031,2.001,0,0,0,0.005
2025,19,2025_19_LAC_NE,LAC,00-0037654,0d83d213-d939-46f6-b48d-cbfa7e63c806,T.Fisk,TE,nfl-player-v1,0,0,9.505,1.085,0,0,0.019,0.0188
2025,19,2025_19_LAC_NE,LAC,00-0040727,ff157432-dabf-43cf-96af-8ff8ebad77a9,T.Harris,WR,nfl-player-v1,0,0,10.956,1.256,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0032392,da501cdf-983b-48c5-9918-7569b745567c,A.Hooper,TE,nfl-player-v1,0,0,8.5,0.991,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0038621,bc093a81-2f9d-44f8-85cc-cb7d3f539296,D.Douglas,WR,nfl-player-v1,0,0,8.689,1.008,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0039851,c18b2fe3-1746-464c-9604-91eca99e8c5c,D.Maye,QB,nfl-player-v1,128.828,8.119,0,0,0.896,0.057,0,0.0557
2025,19,2025_19_LAC_NE,NE,00-0040563,d6ce8d4c-60a3-46be-a6b1-704a8044fe57,E.Chism,WR,nfl-player-v1,0,0,6.704,0.784,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0033090,835b972d-7fc1-48d2-bfb6-4ad15a30a0a1,H.Henry,TE,nfl-player-v1,0,0,16.547,1.843,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0039305,bfdba9dd-9ada-42df-a194-faabb73703c4,J.Westover,RB,nfl-player-v1,0,6.329,3.468,0.569,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0038608,353c0718-b585-42e4-9fdd-65abf246f4d1,K.Boutte,WR,nfl-player-v1,0,0,11.857,1.328,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0040131,8490b4f2-0ce0-429e-93d9-e5bf60f69adf,K.Williams,WR,nfl-player-v1,0,0,6.84,0.802,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0036875,64641499-cd80-4cac-adcf-0272f37d57cc,R.Stevenson,RB,nfl-player-v1,0,29.986,6.612,1.033,0,0.308,0.021,0.28
2025,19,2025_19_LAC_NE,NE,00-0031588,8ea2703a-b355-44a5-a0d5-3ade7964e460,S.Diggs,WR,nfl-player-v1,0,0,15.728,1.76,0,0,0,0.005
2025,19,2025_19_LAC_NE,NE,00-0040734,8c7fdfc1-da82-46bd-8059-d38dfc782a85,T.Henderson,RB,nfl-player-v1,0,27.317,3.505,0.575,0,0.287,0.011,0.2578
2025,19,2025_19_SF_PHI,PHI,00-0035676,e97f648c-f826-40a0-a562-437d2714fd40,A.Brown,WR,nfl-player-v1,0,0,15.917,1.767,0,0,0,0.005
2025,19,2025_19_SF_PHI,PHI,00-0040024,da99bf06-ca0e-47c2-9e71-2b4ecf7efefe,D.Cooper,WR,nfl-player-v1,0,0,6.229,0.732,0,0,0,0.005
2025,19,2025_19_SF_PHI,PHI,00-0034351,fa192789-c280-45f1-b92c-b3d6a2e97cb5,D.Goedert,TE,nfl-player-v1,0,0.24,16.756,1.846,0,0.001,0.07,0.069
2025,19,2025_19_SF_PHI,PHI,00-0036912,d0e121df-25e6-4268-9e79-b99acb8e9160,D.Smith,WR,nfl-player-v1,0,0,25.767,2.721,0,0,0.035,0.034
2025,19,2025_19_SF_PHI,PHI,00-0037741,6d4cdf27-b583-4056-b59d-95182c15301b,J.Dotson,WR,nfl-player-v1,0,0,5.989,0.707,0,0,0,0.005
2025,19,2025_19_SF_PHI,PHI,00-0036389,c415d118-a039-407a-a350-3e89d8042e25,J.Hurts,QB,nfl-player-v1,119.295,6.288,0,0,0.747,0,0,0.005
2025,19,2025_19_SF_PHI,PHI,00-0034844,9a93ddfe-033a-4098-acc7-9be147087ec8,S.Barkley,RB,nfl-player-v1,0,60.378,6.866,1.06,0,1.098,0.039,0.679
2025,19,2025_19_SF_PHI,PHI,00-0038555,f6e1063b-4d79-4005-b44c-7621b0f82a81,T.Bigsby,RB,nfl-player-v1,0,13.723,2.471,0.412,0,0.054,0.003,0.055
2025,19,2025_19_SF_PHI,PHI,00-0039746,53f7c2dd-3fec-4e55-9991-00e4d7c2fc74,W.Shipley,RB,nfl-player-v1,0,6.183,3.119,0.513,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0023459,9cd40a7b-735b-4670-bf0e-4d357c5b3e10,A.Rodgers,QB,nfl-player-v1,115.264,4.114,0,0,0.722,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0030035,f78e2b4f-796b-41c8-9af0-75caf042eb26,A.Thielen,WR,nfl-player-v1,0,0,9.082,1.052,0,0,0.049,0.0479
2025,19,2025_19_HOU_PIT,PIT,00-0037837,bb6900c7-cf17-450b-b596-4a3542add3ef,C.Austin,WR,nfl-player-v1,0,0,18.279,2.032,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0035640,4aefe4b3-05d4-4513-8386-ceefefe04e87,D.Metcalf,WR,nfl-player-v1,0,0,15.619,1.759,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0033858,8b8c7b1a-90f6-4931-b9d8-3c8cfb0c920b,J.Smith,TE,nfl-player-v1,0,0,11.229,1.288,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0037228,23de35af-3a1c-4ae7-9ea4-954a48d78d6a,J.Warren,RB,nfl-player-v1,0,42.818,3.471,0.57,0,0.591,0.015,0.4543
2025,19,2025_19_HOU_PIT,PIT,00-0036919,8a95e757-cf19-40cd-9cc1-77255bb487f1,K.Gainwell,RB,nfl-player-v1,0,24.667,8.806,1.35,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0034771,51bc9571-a821-4045-a21b-20447caa002a,M.Rudolph,QB,nfl-player-v1,101.262,4.319,0,0,0.634,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0034272,ce987bc8-98ca-4ce6-85b3-8e9ef51b0a8f,M.Valdes-Scantling,WR,nfl-player-v1,0,0,15.821,1.775,0,0,0,0.005
2025,19,2025_19_HOU_PIT,PIT,00-0036894,07b45f1c-fb0a-40db-939b-4ee4836e9343,P.Freiermuth,TE,nfl-player-v1,0,0,10.787,1.243,0,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0037834,fb4669d0-c27f-4ea4-bd37-8d3bad299f07,B.Purdy,QB,nfl-player-v1,123.772,8.18,0,0,0.775,0,0,0.005
2025,19,2025_19_SF_PHI,SF,00-0033280,ae3498a3-f309-4ea2-a3c1-031f013cc394,C.McCaffrey,RB,nfl-player-v1,0,46.85,11.296,1.68,0,1.178,0.086,0.7174
2025,19,2025_19_SF_PHI,SF,00-0032775,03ab017e-f181-4486-9661-1c6485dedf19,D.Robinson,WR,nfl-player-v1,0,0,21.456,2.329,0,0,0.03,0.0292
