season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,CIN-QB1-JoeBurrow,Joe Burrow,CIN,QB,17,4813.147,100.926,0.0,0.0,17.444,1.159,0.0,0.6862
2026,ARI-QB1-JacobyBrissett,Jacoby Brissett,ARI,QB,17,4082.622,107.089,0.0,0.0,15.032,1.209,0.0,0.7015
2026,LA-QB1-MatthewStafford,Matthew Stafford,LA,QB,17,4540.29,123.928,0.0,0.0,16.838,1.558,0.0,0.7894
2026,DAL-QB1-DakPrescott,Dak Prescott,DAL,QB,17,4516.307,147.159,0.0,0.0,17.264,1.353,0.0,0.7415
2026,KC-QB1-PatrickMahomes,Patrick Mahomes,KC,QB,17,4376.376,111.402,0.0,0.0,16.798,1.278,0.0,0.7214
2026,DEN-QB1-BoNix,Bo Nix,DEN,QB,17,4220.114,126.94,0.0,0.0,16.008,1.488,0.0,0.7742
2026,DET-QB1-JaredGoff,Jared Goff,DET,QB,17,4114.351,124.76,0.0,0.0,15.989,1.426,0.0,0.7597
2026,LAC-QB1-JustinHerbert,Justin Herbert,LAC,QB,17,3902.387,129.082,0.0,0.0,15.77,1.294,0.0,0.7258
2026,IND-QB1-DanielJones,Daniel Jones,IND,QB,17,3864.554,134.412,0.0,0.0,15.66,1.514,0.0,0.78
2026,SF-QB1-BrockPurdy,Brock Purdy,SF,QB,17,3775.342,158.355,0.0,0.0,15.541,1.608,0.0,0.7997
2026,CHI-QB1-CalebWilliams,Caleb Williams,CHI,QB,17,3768.249,172.467,0.0,0.0,15.557,1.483,0.0,0.773
2026,NO-QB1-TylerShough,Tyler Shough,NO,QB,17,3744.762,127.164,0.0,0.0,15.382,1.323,0.0,0.7337
2026,HOU-QB1-C.J.Stroud,C.J. Stroud,HOU,QB,17,3742.838,136.879,0.0,0.0,15.223,1.391,0.0,0.7512
2026,JAX-QB1-TrevorLawrence,Trevor Lawrence,JAX,QB,17,3701.363,146.268,0.0,0.0,15.427,1.47,0.0,0.7701
2026,TEN-QB1-CamWard,Cam Ward,TEN,QB,17,3694.502,123.295,0.0,0.0,15.583,1.296,0.0,0.7264
2026,TB-QB1-BakerMayfield,Baker Mayfield,TB,QB,17,3669.029,151.279,0.0,0.0,15.522,1.423,0.0,0.759
2026,PIT-QB1-AaronRodgers,Aaron Rodgers,PIT,QB,17,3575.763,130.609,0.0,0.0,15.247,1.457,0.0,0.7671
2026,BUF-QB1-JoshAllen,Josh Allen,BUF,QB,17,3573.501,165.273,0.0,0.0,15.664,1.657,0.0,0.8093
2026,GB-QB1-JordanLove,Jordan Love,GB,QB,17,3464.85,155.408,0.0,0.0,15.332,1.482,0.0,0.7728
2026,ATL-QB1-TuaTagovailoa,Tua Tagovailoa,ATL,QB,17,3406.535,151.432,0.0,0.0,15.191,1.38,0.0,0.7484
2026,LV-QB1-KirkCousins,Kirk Cousins,LV,QB,17,3357.787,115.585,0.0,0.0,15.063,1.171,0.0,0.6899
2026,MIA-QB1-MalikWillis,Malik Willis,MIA,QB,17,3325.165,139.107,0.0,0.0,15.609,1.247,0.0,0.7126
2026,NYG-QB1-JaxsonDart,Jaxson Dart,NYG,QB,17,3321.303,176.469,0.0,0.0,15.331,1.489,0.0,0.7744
2026,NE-QB1-DrakeMaye,Drake Maye,NE,QB,17,3314.419,155.132,0.0,0.0,14.79,1.521,0.0,0.7815
2026,CAR-QB1-BryceYoung,Bryce Young,CAR,QB,17,3265.483,153.356,0.0,0.0,15.098,1.334,0.0,0.7366
2026,MIN-QB1-KylerMurray,Kyler Murray,MIN,QB,17,3261.677,111.701,0.0,0.0,15.07,1.124,0.0,0.675
2026,CLE-QB1-DeshaunWatson,Deshaun Watson,CLE,QB,17,3232.438,135.169,0.0,0.0,14.52,1.353,0.0,0.7415
2026,PHI-QB1-JalenHurts,Jalen Hurts,PHI,QB,17,3042.22,157.607,0.0,0.0,14.383,1.646,0.0,0.8072
2026,NYJ-QB1-GenoSmith,Geno Smith,NYJ,QB,17,2990.683,166.877,0.0,0.0,14.587,1.196,0.0,0.6976
