season,week,game_date,key,home,away,home_score,away_score,actual_spread_home,actual_total,market_spread_home,market_total,packaged_spread,packaged_total,trailing_spread,trailing_total,record_spread,record_total,packaged_spread_err,packaged_total_err,trailing_spread_err,trailing_total_err,market_spread_err,market_total_err,pickem_spread_err,hfa_only_spread_err,divisional,early_season,roof,packaged_epa_gap,trailing_epa_gap
2013,1,2013-09-08,ARI@STL,STL,ARI,27.0,24.0,-3.0,51.0,-3.5,42.5,,,,,-1.05,44.8435,,,,,-0.5,-8.5,3.0,1.95,,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,ATL@NO,NO,ATL,23.0,17.0,-6.0,40.0,-3.5,54.5,,,,,-1.05,44.8435,,,,,2.5,14.5,6.0,4.95,True,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-05,BAL@DEN,DEN,BAL,49.0,27.0,-22.0,76.0,-7.5,48.5,,,,,-1.05,44.8435,,,,,14.5,-27.5,22.0,20.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,CIN@CHI,CHI,CIN,24.0,21.0,-3.0,45.0,-3.0,41.5,,,,,-1.05,44.8435,,,,,0.0,-3.5,3.0,1.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,GB@SF,SF,GB,34.0,28.0,-6.0,62.0,-5.0,47.0,,,,,-1.05,44.8435,,,,,1.0,-15.0,6.0,4.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-09,HOU@SD,SD,HOU,28.0,31.0,3.0,59.0,5.0,44.0,,,,,-1.05,44.8435,,,,,2.0,-15.0,-3.0,-4.05,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,KC@JAX,JAX,KC,2.0,28.0,26.0,30.0,3.5,42.5,,,,,-1.05,44.8435,,,,,-22.5,12.5,-26.0,-27.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,MIA@CLE,CLE,MIA,10.0,23.0,13.0,33.0,-2.5,40.5,,,,,-1.05,44.8435,,,,,-15.5,7.5,-13.0,-14.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,MIN@DET,DET,MIN,34.0,24.0,-10.0,58.0,-4.0,46.0,,,,,-1.05,44.8435,,,,,6.0,-12.0,10.0,8.95,True,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,NE@BUF,BUF,NE,21.0,23.0,2.0,44.0,10.0,50.5,,,,,-1.05,44.8435,,,,,8.0,6.5,-2.0,-3.05,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,NYG@DAL,DAL,NYG,36.0,31.0,-5.0,67.0,-3.5,49.5,,,,,-1.05,44.8435,,,,,1.5,-17.5,5.0,3.95,True,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,OAK@IND,IND,OAK,21.0,17.0,-4.0,38.0,-11.0,45.0,,,,,-1.05,44.8435,,,,,-7.0,7.0,4.0,2.95,,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-09,PHI@WSH,WSH,PHI,27.0,33.0,6.0,60.0,-4.0,51.0,,,,,-1.05,44.8435,,,,,-10.0,-9.0,-6.0,-7.05,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,SEA@CAR,CAR,SEA,7.0,12.0,5.0,19.0,3.0,44.5,,,,,-1.05,44.8435,,,,,-2.0,25.5,-5.0,-6.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,TB@NYJ,NYJ,TB,18.0,17.0,-1.0,35.0,4.0,40.0,,,,,-1.05,44.8435,,,,,5.0,5.0,1.0,-0.050000000000000044,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,1,2013-09-08,TEN@PIT,PIT,TEN,9.0,16.0,7.0,25.0,-6.0,42.0,,,,,-1.05,44.8435,,,,,-13.0,17.0,-7.0,-8.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,CAR@BUF,BUF,CAR,24.0,23.0,-1.0,47.0,3.5,43.5,,,,,-1.05,44.8435,,,,,4.5,-3.5,1.0,-0.050000000000000044,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,CLE@BAL,BAL,CLE,14.0,6.0,-8.0,20.0,-5.5,43.5,,,,,-1.05,44.8435,,,,,2.5,23.5,8.0,6.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,DAL@KC,KC,DAL,17.0,16.0,-1.0,33.0,-3.0,45.0,,,,,-1.05,45.3,,,,,-2.0,12.0,1.0,-0.050000000000000044,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,DEN@NYG,NYG,DEN,23.0,41.0,18.0,64.0,3.5,52.5,,,,,5.45,45.5201,,,,,-14.5,-11.5,-18.0,-19.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,DET@ARI,ARI,DET,25.0,21.0,-4.0,46.0,1.0,47.5,,,,,5.45,45.5201,,,,,5.0,1.5,4.0,2.95,False,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,JAX@OAK,OAK,JAX,19.0,9.0,-10.0,28.0,-3.5,40.5,,,,,-1.05,44.8435,,,,,6.5,12.5,10.0,8.95,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,MIA@IND,IND,MIA,20.0,24.0,4.0,44.0,-1.0,43.5,,,,,-1.05,45.3,,,,,-5.0,-0.5,-4.0,-5.05,False,True,open,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,MIN@CHI,CHI,MIN,31.0,30.0,-1.0,61.0,-6.0,41.0,,,,,-7.55,45.5201,,,,,-5.0,-20.0,1.0,-0.050000000000000044,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,NO@TB,TB,NO,14.0,16.0,2.0,30.0,3.0,48.5,,,,,5.45,45.5201,,,,,1.0,18.5,-2.0,-3.05,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-12,NYJ@NE,NE,NYJ,13.0,10.0,-3.0,23.0,-10.5,43.0,,,,,-1.05,45.3,,,,,-7.5,20.0,3.0,1.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-16,PIT@CIN,CIN,PIT,20.0,10.0,-10.0,30.0,-7.0,40.0,,,,,-1.05,44.8435,,,,,3.0,10.0,10.0,8.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,SD@PHI,PHI,SD,30.0,33.0,3.0,63.0,-7.5,51.0,,,,,-7.55,45.5201,,,,,-10.5,-12.0,-3.0,-4.05,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,SF@SEA,SEA,SF,29.0,3.0,-26.0,32.0,-3.0,43.5,,,,,-1.05,45.3,,,,,23.0,11.5,26.0,24.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,STL@ATL,ATL,STL,31.0,24.0,-7.0,55.0,-4.0,47.5,,,,,5.45,45.5201,,,,,3.0,-7.5,7.0,5.95,,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,TEN@HOU,HOU,TEN,30.0,24.0,-6.0,54.0,-7.5,42.5,,,,,-1.05,45.3,,,,,-1.5,-11.5,6.0,4.95,True,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,2,2013-09-15,WSH@GB,GB,WSH,38.0,20.0,-18.0,58.0,-9.0,48.5,,,,,-1.05,44.8435,,,,,9.0,-9.5,18.0,16.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,ARI@NO,NO,ARI,31.0,7.0,-24.0,38.0,-8.0,48.5,,,,,-4.1901,45.2982,,,,,16.0,10.5,24.0,22.95,False,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,ATL@MIA,MIA,ATL,27.0,23.0,-4.0,50.0,-3.0,45.5,,,,,-4.1901,45.2982,,,,,1.0,-4.5,4.0,2.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,BUF@NYJ,NYJ,BUF,27.0,20.0,-7.0,47.0,-2.5,41.0,,,,,-1.05,45.0941,,,,,4.5,-6.0,7.0,5.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,CHI@PIT,PIT,CHI,23.0,40.0,17.0,63.0,2.5,40.5,,,,,5.45,45.5201,,,,,-14.5,-22.5,-17.0,-18.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,CLE@MIN,MIN,CLE,27.0,31.0,4.0,58.0,-7.0,40.0,,,,,-1.05,44.8435,,,,,-11.0,-18.0,-4.0,-5.05,False,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,DET@WSH,WSH,DET,20.0,27.0,7.0,47.0,1.0,48.5,,,,,2.3976,45.0919,,,,,-6.0,1.5,-7.0,-8.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,GB@CIN,CIN,GB,34.0,30.0,-4.0,64.0,3.0,49.5,,,,,-1.05,45.0941,,,,,7.0,-14.5,4.0,2.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,HOU@BAL,BAL,HOU,30.0,9.0,-21.0,39.0,-1.0,44.5,,,,,2.0901,45.2982,,,,,20.0,5.5,21.0,19.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,IND@SF,SF,IND,7.0,27.0,20.0,34.0,-10.5,45.5,,,,,-1.05,45.0941,,,,,-30.5,11.5,-20.0,-21.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,JAX@SEA,SEA,JAX,45.0,17.0,-28.0,62.0,-19.5,39.0,,,,,-7.55,45.5201,,,,,8.5,-23.0,28.0,26.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-19,KC@PHI,PHI,KC,16.0,26.0,10.0,42.0,-3.0,50.0,,,,,2.0901,45.2982,,,,,-13.0,8.0,-10.0,-11.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,NYG@CAR,CAR,NYG,38.0,0.0,-38.0,38.0,1.0,46.5,,,,,-1.05,44.8435,,,,,39.0,8.5,38.0,36.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-23,OAK@DEN,DEN,OAK,37.0,21.0,-16.0,58.0,-16.0,48.5,,,,,-4.1901,45.2982,,,,,0.0,-9.5,16.0,14.95,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,SD@TEN,TEN,SD,20.0,17.0,-3.0,37.0,-3.0,43.0,,,,,-1.05,45.0941,,,,,0.0,6.0,3.0,1.95,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,STL@DAL,DAL,STL,31.0,7.0,-24.0,38.0,-3.5,47.5,,,,,-1.05,45.0941,,,,,20.5,9.5,24.0,22.95,,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,3,2013-09-22,TB@NE,NE,TB,23.0,3.0,-20.0,26.0,-7.5,44.5,,,,,-7.55,45.5201,,,,,12.5,18.5,20.0,18.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,ARI@TB,TB,ARI,10.0,13.0,3.0,23.0,-2.5,40.0,,,,,1.2829,44.9864,,,,,-5.5,17.0,-3.0,-4.05,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,BAL@BUF,BUF,BAL,23.0,20.0,-3.0,43.0,4.0,45.0,,,,,1.1382,45.141,,,,,7.0,2.0,3.0,1.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,CHI@DET,DET,CHI,40.0,32.0,-8.0,72.0,-3.0,48.0,,,,,1.0103,45.2771,,,,,5.0,-24.0,8.0,6.95,True,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,CIN@CLE,CLE,CIN,17.0,6.0,-11.0,23.0,3.5,42.5,,,,,1.1382,45.141,,,,,14.5,19.5,11.0,9.95,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,DAL@SD,SD,DAL,30.0,21.0,-9.0,51.0,1.0,47.0,,,,,1.1382,45.141,,,,,10.0,-4.0,9.0,7.95,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,IND@JAX,JAX,IND,3.0,37.0,34.0,40.0,9.5,42.5,,,,,3.482,45.2172,,,,,-24.5,2.5,-34.0,-35.05,True,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-30,MIA@NO,NO,MIA,38.0,17.0,-21.0,55.0,-7.0,48.5,,,,,-1.05,45.3,,,,,14.0,-6.5,21.0,19.95,False,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,NE@ATL,ATL,NE,23.0,30.0,7.0,53.0,-3.0,49.0,,,,,3.2074,45.3439,,,,,-10.0,-4.0,-7.0,-8.05,False,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,NYG@KC,KC,NYG,31.0,7.0,-24.0,38.0,-3.5,43.5,,,,,-7.55,45.5201,,,,,20.5,5.5,24.0,22.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,NYJ@TEN,TEN,NYJ,38.0,13.0,-25.0,51.0,-3.5,40.5,,,,,-1.05,45.1671,,,,,21.5,-10.5,25.0,23.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,PHI@DEN,DEN,PHI,52.0,20.0,-32.0,72.0,-10.5,57.5,,,,,-5.3074,45.3439,,,,,21.5,-14.5,32.0,30.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,PIT@MIN,MIN,PIT,34.0,27.0,-7.0,61.0,3.0,41.5,,,,,-1.05,44.8435,,,,,10.0,-19.5,7.0,5.95,False,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,SEA@HOU,HOU,SEA,20.0,23.0,3.0,43.0,1.0,41.0,,,,,1.0103,45.2771,,,,,-2.0,-2.0,-3.0,-4.05,False,True,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-26,SF@STL,STL,SF,11.0,35.0,24.0,46.0,3.0,43.0,,,,,-1.05,45.0162,,,,,-21.0,-3.0,-24.0,-25.05,,True,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,4,2013-09-29,WSH@OAK,OAK,WSH,14.0,24.0,10.0,38.0,3.5,45.5,,,,,-3.3829,44.9864,,,,,-6.5,7.5,-10.0,-11.05,,True,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,BAL@MIA,MIA,BAL,23.0,26.0,3.0,49.0,-2.5,42.5,,,,,-2.6531,45.1745,,,,,-5.5,-6.5,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-03,BUF@CLE,CLE,BUF,37.0,24.0,-13.0,61.0,-3.5,40.5,,,,,-1.05,45.0941,,,,,9.5,-20.5,13.0,11.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,CAR@ARI,ARI,CAR,22.0,6.0,-16.0,28.0,3.0,41.0,,,,,-2.1604,45.0679,,,,,19.0,13.0,16.0,14.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,DEN@DAL,DAL,DEN,48.0,51.0,3.0,99.0,7.5,56.5,,,,,2.0901,45.2982,,,,,4.5,-42.5,-3.0,-4.05,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,DET@GB,GB,DET,22.0,9.0,-13.0,31.0,-10.0,53.0,,,,,1.6658,45.185,,,,,3.0,22.0,13.0,11.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,HOU@SF,SF,HOU,34.0,3.0,-31.0,37.0,-4.0,43.0,,,,,-1.05,45.0941,,,,,27.0,6.0,31.0,29.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,JAX@STL,STL,JAX,34.0,20.0,-14.0,54.0,-11.0,40.5,,,,,-2.8133,44.9417,,,,,3.0,-13.5,14.0,12.95,,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,KC@TEN,TEN,KC,17.0,26.0,9.0,43.0,2.5,38.0,,,,,0.4834,45.275,,,,,-6.5,-5.0,-9.0,-10.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,NE@CIN,CIN,NE,13.0,6.0,-7.0,19.0,2.0,45.5,,,,,2.0901,45.2982,,,,,9.0,26.5,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,NO@CHI,CHI,NO,18.0,26.0,8.0,44.0,-1.0,50.5,,,,,0.4834,45.275,,,,,-9.0,6.5,-8.0,-9.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-07,NYJ@ATL,ATL,NYJ,28.0,30.0,2.0,58.0,-10.0,45.0,,,,,0.6294,45.0639,,,,,-12.0,-13.0,-2.0,-3.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,PHI@NYG,NYG,PHI,21.0,36.0,15.0,57.0,1.0,53.5,,,,,0.7133,44.9417,,,,,-14.0,-3.5,-15.0,-16.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,SD@OAK,OAK,SD,27.0,17.0,-10.0,44.0,6.0,46.0,,,,,0.6294,45.0639,,,,,16.0,2.0,10.0,8.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,5,2013-10-06,SEA@IND,IND,SEA,34.0,28.0,-6.0,62.0,3.0,43.5,,,,,0.4834,45.275,,,,,9.0,-18.5,6.0,4.95,False,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,ARI@SF,SF,ARI,32.0,20.0,-12.0,52.0,-10.0,40.5,,,,,-1.05,45.1385,,,,,2.0,-11.5,12.0,10.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,CAR@MIN,MIN,CAR,10.0,35.0,25.0,45.0,-2.5,44.5,,,,,-1.05,44.9753,,,,,-27.5,-0.5,-25.0,-26.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,CIN@BUF,BUF,CIN,24.0,27.0,3.0,51.0,6.0,41.0,,,,,0.262,45.111,,,,,3.0,-10.0,-3.0,-4.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,DET@CLE,CLE,DET,17.0,31.0,14.0,48.0,1.0,44.0,,,,,-1.05,45.1385,,,,,-13.0,-4.0,-14.0,-15.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,GB@BAL,BAL,GB,17.0,19.0,2.0,36.0,1.0,48.5,,,,,-1.6998,45.1206,,,,,-1.0,12.5,-2.0,-3.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-14,IND@SD,SD,IND,19.0,9.0,-10.0,28.0,1.0,50.5,,,,,1.529,45.2036,,,,,11.0,22.5,10.0,8.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,JAX@DEN,DEN,JAX,35.0,19.0,-16.0,54.0,-27.0,53.0,,,,,-7.55,45.5201,,,,,-11.0,-1.0,16.0,14.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,NO@NE,NE,NO,30.0,27.0,-3.0,57.0,-2.5,51.5,,,,,0.1712,45.2764,,,,,0.5,-5.5,3.0,1.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-10,NYG@CHI,CHI,NYG,27.0,21.0,-6.0,48.0,-9.5,46.5,,,,,-5.1517,45.1648,,,,,-3.5,-1.5,6.0,4.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,OAK@KC,KC,OAK,24.0,7.0,-17.0,31.0,-7.5,41.0,,,,,-4.8557,45.3225,,,,,9.5,10.0,17.0,15.95,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,PHI@TB,TB,PHI,20.0,31.0,11.0,51.0,2.5,44.5,,,,,1.7326,45.0261,,,,,-8.5,-6.5,-11.0,-12.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,PIT@NYJ,NYJ,PIT,6.0,19.0,13.0,25.0,1.0,40.5,,,,,-5.1517,45.1648,,,,,-12.0,15.5,-13.0,-14.05,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,STL@HOU,HOU,STL,13.0,38.0,25.0,51.0,-9.5,43.0,,,,,-1.05,45.048,,,,,-34.5,-8.0,-25.0,-26.05,,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,TEN@SEA,SEA,TEN,20.0,13.0,-7.0,33.0,-11.0,42.0,,,,,-2.315,45.1968,,,,,-4.0,9.0,7.0,5.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,6,2013-10-13,WSH@DAL,DAL,WSH,31.0,16.0,-15.0,47.0,-5.5,52.0,,,,,-2.0669,45.0223,,,,,9.5,5.0,15.0,13.95,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,BAL@PIT,PIT,BAL,19.0,16.0,-3.0,35.0,-2.5,41.0,,,,,0.9755,45.0645,,,,,0.5,6.0,3.0,1.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,BUF@MIA,MIA,BUF,21.0,23.0,2.0,44.0,-6.0,43.5,,,,,-2.8108,45.1094,,,,,-8.0,-0.5,-2.0,-3.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,CHI@WSH,WSH,CHI,45.0,41.0,-4.0,86.0,1.0,47.5,,,,,2.0552,45.158,,,,,5.0,-38.5,4.0,2.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,CIN@DET,DET,CIN,24.0,27.0,3.0,51.0,-2.5,45.5,,,,,-1.05,45.1671,,,,,-5.5,-5.5,-3.0,-4.05,False,False,dome,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,CLE@GB,GB,CLE,31.0,13.0,-18.0,44.0,-7.5,45.0,,,,,-1.6998,45.1206,,,,,10.5,1.0,18.0,16.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,DAL@PHI,PHI,DAL,3.0,17.0,14.0,20.0,-3.0,55.0,,,,,-1.05,45.0941,,,,,-17.0,35.0,-14.0,-15.05,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,DEN@IND,IND,DEN,39.0,33.0,-6.0,72.0,6.0,54.5,,,,,1.0103,45.2771,,,,,12.0,-17.5,6.0,4.95,False,False,open,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,HOU@KC,KC,HOU,17.0,16.0,-1.0,33.0,-7.0,38.5,,,,,-5.3074,45.3439,,,,,-6.0,5.5,1.0,-0.050000000000000044,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-21,MIN@NYG,NYG,MIN,23.0,7.0,-16.0,30.0,-4.0,47.5,,,,,0.3674,44.9177,,,,,12.0,17.5,16.0,14.95,False,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,NE@NYJ,NYJ,NE,30.0,27.0,-3.0,57.0,3.5,43.0,,,,,1.0723,45.2112,,,,,6.5,-14.0,3.0,1.95,True,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-20,SD@JAX,JAX,SD,6.0,24.0,18.0,30.0,7.5,44.5,,,,,2.3976,45.0919,,,,,-10.5,14.5,-18.0,-19.05,,False,outdoors,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
2013,7,2013-10-17,SEA@ARI,ARI,SEA,22.0,34.0,12.0,56.0,5.0,41.0,,,,,1.0723,45.2112,,,,,-7.0,-15.0,-12.0,-13.05,True,False,closed,no_prior_season_situational_for_packaged_priors,rolling_features_unavailable_pre_2023
