season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2025,cc8ed8e0-fd25-4c8f-bc2e-7c8b1975f241,P.Nacua,LA,WR,3,0.0,1.897,102.71,10.584,0.0,0.007,0.353,0.3313
2025,370bcf5e-ca00-4e72-b138-115538bdc569,W.Marks,HOU,RB,2,0.0,96.721,7.643,1.245,0.0,1.861,0.047,1.2238
2025,ae3498a3-f309-4ea2-a3c1-031f013cc394,C.McCaffrey,SF,RB,2,0.0,78.308,20.085,3.012,0.0,1.178,0.086,0.7224
2025,e5a46115-0912-415a-b0ef-fc6459391e9c,B.Corum,LA,RB,3,0.0,82.852,11.226,1.826,0.0,0.121,0.006,0.1297
2025,49aefcdc-6cec-4beb-84e1-ba08880d15d6,D.Swift,CHI,RB,2,0.0,85.038,6.199,1.021,0.0,0.854,0.02,0.7076
2025,f30905bf-54ce-4e54-8ae4-38b278499802,R.Harvey,DEN,RB,2,0.0,64.109,16.126,2.478,0.0,0.575,0.044,0.5314
2025,8d9cebd3-3534-48a0-a4e9-2c0ebc5c1c94,J.Smith-Njigba,SEA,WR,3,0.0,0.0,74.344,7.917,0.0,0.0,0.179,0.1726
2025,08e87151-52f8-40cb-a625-42c1703b9eec,K.Monangai,CHI,RB,2,0.0,59.974,9.122,1.467,0.0,0.455,0.021,0.41800000000000004
2025,1d87d00a-50b3-494c-a764-c0ff40e2a701,J.Jacobs,GB,RB,1,0.0,63.062,4.789,0.771,0.0,1.284,0.031,0.7316
2025,9a93ddfe-033a-4098-acc7-9be147087ec8,S.Barkley,PHI,RB,1,0.0,60.378,6.866,1.06,0.0,1.098,0.039,0.679
2025,42465aa3-53c4-4afb-bf91-0ac136659ba3,C.Kupp,SEA,WR,3,0.0,0.0,67.197,7.208,0.0,0.0,0.084,0.0824
2025,8ea2703a-b355-44a5-a0d5-3ade7964e460,S.Diggs,NE,WR,4,0.0,0.0,64.626,7.109,0.0,0.0,0.141,0.1464
2025,353c0718-b585-42e4-9fdd-65abf246f4d1,K.Boutte,NE,WR,4,0.0,0.0,58.541,6.522,0.0,0.0,0.032,0.0464
2025,6af876b7-d6ca-483e-bfab-51357985a24c,D.Adams,LA,WR,3,0.0,0.0,57.757,6.343,0.0,0.0,0.044,0.0485
2025,a182f320-892e-4344-8c39-d03ec8d397c4,K.Shakir,BUF,WR,2,0.0,0.0,52.593,5.549,0.0,0.0,0.134,0.1293
2025,835b972d-7fc1-48d2-bfb6-4ad15a30a0a1,H.Henry,NE,TE,4,0.0,0.0,51.252,5.788,0.0,0.0,0.078,0.08549999999999999
2025,e4fb467c-29b4-4025-8e7f-05d9ee9ca744,C.Hubbard,CAR,RB,1,0.0,44.922,5.802,0.922,0.0,0.613,0.025,0.4717
2025,489002b7-b67b-4d6a-80d9-6000e716b0ce,N.Chubb,HOU,RB,2,0.0,45.128,5.583,0.925,0.0,0.0,0.0,0.01
2025,20e5eda2-e6a7-45e5-8ed5-958a5d49a8ae,C.Loveland,CHI,TE,2,0.0,0.0,50.497,5.411,0.0,0.0,0.118,0.1167
2025,23de35af-3a1c-4ae7-9ea4-954a48d78d6a,J.Warren,PIT,RB,1,0.0,42.818,3.471,0.57,0.0,0.591,0.015,0.4543
2025,5c36d9ad-e706-41e2-901b-a2619071857f,J.McLaughlin,DEN,RB,2,0.0,33.894,7.509,1.222,0.0,0.066,0.003,0.0718
2025,bc093a81-2f9d-44f8-85cc-cb7d3f539296,D.Douglas,NE,WR,4,0.0,0.0,41.069,4.692,0.0,0.0,0.0,0.02
2025,533082ab-7fe9-4268-80bc-0139989251cf,K.Vidal,LAC,RB,1,0.0,35.227,5.341,0.852,0.0,0.363,0.017,0.3161
2025,d99e2c6d-aef8-4250-9bec-3a167ae51085,M.Mims,DEN,WR,2,0.0,0.0,38.752,4.254,0.0,0.0,0.0,0.01
2025,e432064c-a8c6-4b83-8119-a0bf2e30fa6f,X.Hutchinson,HOU,WR,2,0.0,0.0,37.894,4.164,0.0,0.0,0.026,0.0305
2025,13c9b1da-11e5-44db-b6e2-2ce94a697d63,T.Etienne,JAX,RB,1,0.0,30.414,7.342,1.138,0.0,0.248,0.018,0.2333
2025,f9dd5323-f4d9-447e-8f5d-3e07ccece524,C.Kirk,HOU,WR,2,0.0,0.0,37.54,4.098,0.0,0.0,0.082,0.08020000000000001
2025,5bfdeab0-8d49-4746-a2be-60598dcbcf43,C.Parkinson,LA,TE,3,0.0,0.0,36.83,4.179,0.0,0.0,0.033,0.0384
2025,017301c4-fe49-48a1-a533-db70f693a734,C.Sutton,DEN,WR,2,0.0,0.0,36.604,4.056,0.0,0.0,0.051,0.0545
2025,ba986501-71a5-4c41-8836-02933c11efda,P.Washington,JAX,WR,1,0.0,0.752,35.85,3.671,0.0,0.002,0.103,0.0997
2025,8a95e757-cf19-40cd-9cc1-77255bb487f1,K.Gainwell,PIT,RB,1,0.0,24.667,8.806,1.35,0.0,0.0,0.0,0.005
2025,da36047b-a068-4cc0-8119-0179cef16707,G.Holani,SEA,RB,2,0.0,24.256,9.018,1.447,0.0,0.041,0.005,0.050499999999999996
2025,321f2f7a-617b-4114-867a-7188cd496cff,J.Higgins,HOU,WR,2,0.0,0.0,33.258,3.69,0.0,0.0,0.0,0.01
2025,0a931859-dbbe-4421-8bdc-ee6094237041,R.Shaheed,SEA,WR,3,0.0,1.062,31.856,3.63,0.0,0.0,0.02,0.0298
2025,0a50de21-d75b-4e1e-86c9-191b0dccffec,J.Coker,CAR,WR,1,0.0,0.0,32.52,3.422,0.0,0.0,0.08,0.0767
2025,d366aedd-7ef1-47c6-a3bb-637a4559f332,D.Moore,CHI,WR,2,0.0,0.522,31.555,3.503,0.0,0.001,0.054,0.053700000000000005
2025,a83d87f5-9208-48ee-a81c-bba3090ea426,J.Tonges,SF,TE,2,0.0,0.0,29.464,3.28,0.0,0.0,0.0,0.01
2025,a5673ce8-e626-4f8f-a1c0-7864036be6a3,R.Doubs,GB,WR,1,0.0,0.0,28.853,3.079,0.0,0.0,0.072,0.0693
2025,7f3e9ce8-9c8d-4d38-b381-3e43b24bf041,L.Burden,CHI,WR,2,0.0,0.504,28.147,3.159,0.0,0.001,0.05,0.0542
2025,8a6f4627-ab82-4cb4-92df-699336ac1690,D.Kincaid,BUF,TE,2,0.0,0.0,28.532,3.202,0.0,0.0,0.032,0.031700000000000006
2025,03ab017e-f181-4486-9661-1c6485dedf19,D.Robinson,SF,WR,2,0.0,0.0,28.075,3.105,0.0,0.0,0.03,0.0342
2025,16125e50-cd99-4225-a124-62507be3ffd8,B.Cooks,BUF,WR,2,0.0,0.0,26.73,3.019,0.0,0.0,0.011,0.0158
2025,1359d114-9fb9-4783-8101-efdec545f961,A.Barner,SEA,TE,3,0.0,0.255,26.264,3.022,0.0,0.0,0.041,0.045700000000000005
2025,927c45e7-007a-40b8-9592-815d97fbc701,M.Hollins,NE,WR,2,0.0,0.0,26.427,2.963,0.0,0.0,0.072,0.0741
2025,da501cdf-983b-48c5-9918-7569b745567c,A.Hooper,NE,TE,3,0.0,0.0,26.337,3.057,0.0,0.0,0.0,0.015
2025,d0e121df-25e6-4268-9e79-b99acb8e9160,D.Smith,PHI,WR,1,0.0,0.0,25.767,2.721,0.0,0.0,0.035,0.034
2025,046bd3b8-161d-4c19-9816-df5ce3e96947,J.Jennings,SF,WR,2,0.0,0.0,25.749,2.913,0.0,0.0,0.015,0.0203
2025,8490b4f2-0ce0-429e-93d9-e5bf60f69adf,K.Williams,NE,WR,3,0.0,0.0,24.682,2.872,0.0,0.0,0.0,0.015
2025,86ed80c1-0dd7-4c07-a0b3-cea9fab60c0a,K.Juszczyk,SF,RB,2,0.0,14.799,9.788,1.562,0.0,0.025,0.007,0.036699999999999997
2025,5247cf70-ccdc-4fee-abb5-56faa544291f,R.Dowdle,CAR,RB,1,0.0,20.361,4.026,0.655,0.0,0.072,0.004,0.0732
2025,60f4cd06-05df-4280-add3-4cecee3a82d3,K.Allen,LAC,WR,1,0.0,0.0,23.832,2.597,0.0,0.0,0.045,0.0444
2025,24fa8fd8-69ba-45e6-b4b2-b530f48b8c92,L.Humphrey,DEN,WR,2,0.0,0.0,23.408,2.678,0.0,0.0,0.017,0.021500000000000002
2025,118470e6-4c10-41fd-9c53-8f079c8747aa,R.Odunze,CHI,WR,2,0.0,0.0,23.311,2.651,0.0,0.0,0.013,0.0179
2025,802a6e31-ba99-42c3-b0dc-94b4eee5aab9,K.Mumpfield,LA,WR,3,0.0,0.0,23.14,2.7,0.0,0.0,0.025,0.030100000000000002
2025,a21c681d-1ae5-4cc3-9b3e-29b4909192bb,T.Higbee,LA,TE,3,0.0,0.0,23.054,2.689,0.0,0.0,0.023,0.0284
2025,c717d85a-ce32-4128-a828-53555697e6ad,J.James,SF,RB,1,0.0,19.124,3.397,0.557,0.0,0.0,0.0,0.005
2025,83978a45-a7da-408d-a462-426f5444a908,D.Knox,BUF,TE,2,0.0,0.0,21.742,2.48,0.0,0.0,0.014,0.0193
2025,e91b7026-2866-4587-96e6-3eba8e3346af,T.Badie,DEN,RB,2,0.0,14.759,6.366,1.047,0.0,0.0,0.0,0.01
2025,2e3ef41a-d0ea-473a-b249-559f5a424df1,A.Prentice,DEN,RB,2,0.0,14.728,5.657,0.937,0.0,0.0,0.0,0.01
2025,44ecc125-b690-4177-93f9-f03d50825239,E.Engram,DEN,TE,2,0.0,0.0,20.277,2.333,0.0,0.0,0.012,0.0173
2025,fe4c4fa7-73c1-43b7-8823-e75c27674ec2,D.Schultz,HOU,TE,2,0.0,0.0,19.233,2.207,0.0,0.0,0.035,0.0347
2025,fe874b96-e2c0-4f68-9815-af65b06e6738,T.McMillan,CAR,WR,1,0.0,0.0,18.751,2.075,0.0,0.0,0.0,0.005
2025,a7d95c35-eb3d-4b5e-a2b2-99a22df56259,J.Reed,GB,WR,1,0.0,0.361,18.16,2.011,0.0,0.001,0.047,0.0467
2025,4338c37a-86fe-4f3d-9b1e-af899ef9146b,T.Ferguson,LA,TE,2,0.0,0.0,18.49,2.138,0.0,0.0,0.01,0.015300000000000001
2025,bb6900c7-cf17-450b-b596-4a3542add3ef,C.Austin,PIT,WR,1,0.0,0.0,18.279,2.032,0.0,0.0,0.0,0.005
2025,1af5fe9f-0b86-407e-9071-b814a07c9834,C.Stover,HOU,TE,2,0.0,1.001,17.14,1.976,0.0,0.002,0.031,0.0378
2025,eb41f78e-bfc6-47e4-8f04-1d8b1231218f,Q.Johnston,LAC,WR,1,0.0,0.0,18.031,2.001,0.0,0.0,0.0,0.005
2025,c9efa72c-b0b3-45d7-8af4-a734ef3a1e24,V.Jones,SEA,RB,1,0.0,15.174,2.471,0.412,0.0,0.0,0.0,0.005
2025,12c85e25-4ab3-432a-8046-7f8b9f971f0e,C.Watson,GB,WR,1,0.0,0.0,17.619,1.968,0.0,0.0,0.023,0.0227
2025,9d78928b-8c2f-4c2e-84ff-879c358142a1,B.Tuten,JAX,RB,1,0.0,15.109,2.498,0.416,0.0,0.043,0.002,0.0443
2025,b8dae940-0938-432d-9b8c-3fc0ae4c8906,N.Collins,HOU,WR,1,0.0,0.0,17.21,1.902,0.0,0.0,0.0,0.005
2025,fa192789-c280-45f1-b92c-b3d6a2e97cb5,D.Goedert,PHI,TE,1,0.0,0.24,16.756,1.846,0.0,0.001,0.07,0.069
2025,de70216e-21b4-4de8-a4e8-1c0e4ed7734b,P.Bryant,DEN,WR,2,0.0,0.342,16.398,1.901,0.0,0.001,0.023,0.0284
2025,f6e1063b-4d79-4005-b44c-7621b0f82a81,T.Bigsby,PHI,RB,1,0.0,13.723,2.471,0.412,0.0,0.054,0.003,0.055
2025,7bb1ecbd-ce2a-443f-881d-e3f993b6a1c0,Z.Charbonnet,SEA,RB,1,0.0,13.651,2.471,0.412,0.0,0.042,0.002,0.0431
2025,e20adbbe-669d-4d26-b64a-84332cd2acfd,C.Kmet,CHI,TE,2,0.0,0.288,15.645,1.818,0.0,0.0,0.018,0.0181
2025,e97f648c-f826-40a0-a562-437d2714fd40,A.Brown,PHI,WR,1,0.0,0.0,15.917,1.767,0.0,0.0,0.0,0.005
2025,00b3cb74-e58d-4660-b1df-2376a82120b6,B.Robinson,SF,RB,1,0.0,12.502,3.358,0.551,0.0,0.0,0.0,0.005
2025,ce987bc8-98ca-4ce6-85b3-8e9ef51b0a8f,M.Valdes-Scantling,PIT,WR,1,0.0,0.0,15.821,1.775,0.0,0.0,0.0,0.005
2025,4aefe4b3-05d4-4513-8386-ceefefe04e87,D.Metcalf,PIT,WR,1,0.0,0.0,15.619,1.759,0.0,0.0,0.0,0.005
2025,b63fdf70-1305-4f5c-9a69-0521e037cafc,J.Bobo,SEA,WR,2,0.0,0.0,15.483,1.801,0.0,0.0,0.019,0.0234
2025,15497e04-abce-413c-b84b-6928c1f96d77,K.Coleman,BUF,WR,2,0.0,0.0,15.036,1.754,0.0,0.0,0.015,0.0196
2025,d379e74d-8a48-4767-b405-a32b09db1b28,L.Farrell,SF,TE,2,0.0,0.0,14.973,1.748,0.0,0.0,0.0,0.01
2025,80a87ed4-7f37-41e3-80a9-7f6581431750,B.Strange,JAX,TE,1,0.0,0.0,14.435,1.623,0.0,0.0,0.015,0.015
2025,21d63dde-da33-498d-8984-467c8fa08df0,M.Golden,GB,WR,1,0.0,0.0,14.36,1.622,0.0,0.0,0.0,0.005
2025,abb5a044-a3c2-46a1-9fac-b6d0ddf8475b,O.Zaccheaus,CHI,WR,2,0.0,0.0,14.206,1.663,0.0,0.0,0.007,0.012400000000000001
2025,da359930-7530-4fbe-95b3-a65e46558c10,H.Bryant,HOU,TE,1,0.0,0.0,13.642,1.547,0.0,0.0,0.0,0.005
2025,7f5bf6e3-b07c-4361-bc95-0311908c7bf8,L.McConkey,LAC,WR,1,0.0,0.0,13.49,1.525,0.0,0.0,0.0,0.005
2025,9242a171-f0ef-4b07-a145-63e7b6f3999d,D.Smythe,CHI,TE,2,0.0,0.0,13.184,1.549,0.0,0.0,0.0,0.01
2025,18850ce4-973b-4e21-a03e-aa04864658c8,C.Brooks,GB,RB,1,0.0,9.018,3.227,0.532,0.0,0.0,0.0,0.005
2025,e514b85a-324e-406e-880e-9c49fe37b12d,J.Noel,HOU,WR,2,0.0,0.0,12.13,1.432,0.0,0.0,0.0,0.01
2025,55480340-bb90-4518-9695-e85dd3d36015,J.Meyers,JAX,WR,1,0.0,0.0,12.118,1.381,0.0,0.0,0.013,0.0128
2025,1fbfbedc-81ed-40ea-8bac-2007ea616902,L.Allen,JAX,RB,1,0.0,8.386,3.301,0.542,0.0,0.0,0.0,0.005
2025,2f0f3999-0f08-41d7-83f3-7bf733899142,X.Legette,CAR,WR,1,0.0,0.0,11.508,1.322,0.0,0.0,0.015,0.0153
2025,6572040d-90dd-479c-8d99-faf7175127c3,E.Wilson,GB,RB,1,0.0,8.968,2.471,0.412,0.0,0.0,0.0,0.005
2025,fb47152c-3c47-4517-aafd-6bb67424d19d,T.Etienne,CAR,RB,1,0.0,8.919,2.471,0.412,0.0,0.0,0.0,0.005
2025,8b8c7b1a-90f6-4931-b9d8-3c8cfb0c920b,J.Smith,PIT,TE,1,0.0,0.0,11.229,1.288,0.0,0.0,0.0,0.005
2025,070528cf-a9c0-48c4-a759-be8a5cd3922f,O.Gadsden,LAC,TE,1,0.0,0.0,11.167,1.274,0.0,0.0,0.0,0.005
2025,ff157432-dabf-43cf-96af-8ff8ebad77a9,T.Harris,LAC,WR,1,0.0,0.0,10.956,1.256,0.0,0.0,0.0,0.005
2025,07b45f1c-fb0a-40db-939b-4ee4836e9343,P.Freiermuth,PIT,TE,1,0.0,0.0,10.787,1.243,0.0,0.0,0.0,0.005
2025,2a5af105-ecb4-4ae4-89c6-d47b7b108737,T.Tremble,CAR,TE,1,0.0,0.0,10.148,1.167,0.0,0.0,0.0,0.005
2025,51239dbe-c985-42a4-bdb6-e31bea991d12,R.Davis,BUF,RB,1,0.0,6.211,3.705,0.603,0.0,0.0,0.0,0.005
2025,85044b35-48a5-43ad-8b8b-525299fb9ac9,R.Ouzts,SEA,RB,1,0.0,6.196,3.612,0.586,0.0,0.0,0.0,0.005
2025,8ab795f5-aeff-4a6a-99bd-51e581210daa,G.Davis,BUF,WR,1,0.0,0.0,9.803,1.129,0.0,0.0,0.0,0.005
2025,bfdba9dd-9ada-42df-a194-faabb73703c4,J.Westover,NE,RB,1,0.0,6.329,3.468,0.569,0.0,0.0,0.0,0.005
2025,decaa350-cdc1-4d6e-815c-05b1015546b9,F.Gore,BUF,RB,1,0.0,6.316,3.282,0.54,0.0,0.0,0.0,0.005
2025,0d83d213-d939-46f6-b48d-cbfa7e63c806,T.Fisk,LAC,TE,1,0.0,0.0,9.505,1.085,0.0,0.0,0.019,0.0188
2025,16cd7307-da4f-405d-a98d-e8bb22f5599f,O.Hampton,LAC,RB,1,0.0,7.331,2.099,0.35,0.0,0.0,0.0,0.005
2025,d319398e-5718-4df6-ad86-c4a7fcc3ce59,R.Rivers,LA,RB,1,0.0,6.171,3.227,0.531,0.0,0.0,0.0,0.005
2025,53f7c2dd-3fec-4e55-9991-00e4d7c2fc74,W.Shipley,PHI,RB,1,0.0,6.183,3.119,0.513,0.0,0.0,0.0,0.005
2025,f78e2b4f-796b-41c8-9af0-75caf042eb26,A.Thielen,PIT,WR,1,0.0,0.0,9.082,1.052,0.0,0.0,0.049,0.0479
2025,2dc8cd75-0a7b-413d-a5a0-3a21b2e1dbc9,B.Thomas,JAX,WR,1,0.0,0.0,8.659,1.002,0.0,0.0,0.009,0.0093
2025,6ef21d58-07b4-49a0-9e4b-ab6e4f527023,G.Kittle,SF,TE,1,0.0,0.0,8.622,1.002,0.0,0.0,0.0,0.005
2025,77cbc405-dc41-40e4-b0bd-dd8a73396612,K.Bourne,SF,WR,1,0.0,0.0,8.354,0.974,0.0,0.0,0.0,0.005
2025,dfecf1de-d300-4e69-93bc-20c4513f98c0,J.Whittington,LA,WR,1,0.0,0.276,7.807,0.906,0.0,0.0,0.0,0.005
2025,bb8a3825-74f1-4c85-880a-a3108c33b36b,L.Musgrave,GB,TE,1,0.0,0.0,7.937,0.927,0.0,0.0,0.0,0.005
2025,0007cf4b-7ab2-42a0-a8b5-54ac02754320,T.Shavers,BUF,WR,1,0.0,0.0,7.886,0.919,0.0,0.0,0.0,0.005
2025,77922ed5-6b51-4d23-8894-56a5ab1b2c1a,Ji.Horn,CAR,WR,1,0.0,0.0,7.879,0.923,0.0,0.0,0.0,0.005
2025,b141ab2c-c6c5-49b2-94f4-781604cbeb98,A.Trautman,DEN,TE,1,0.0,0.0,7.513,0.881,0.0,0.0,0.0,0.005
2025,8fb77061-caa4-4ab3-93ac-3f435b1dad39,C.Samuel,BUF,WR,1,0.0,0.0,7.309,0.848,0.0,0.0,0.012,0.0124
2025,6d4ad627-0c8f-4380-9545-0d937be0ca6c,M.Hardman,BUF,WR,1,0.0,0.0,7.278,0.851,0.0,0.0,0.006,0.0062
2025,da658afc-9594-4977-9a7c-3939c1bb4aee,R.Pearsall,SF,WR,1,0.0,0.0,7.095,0.827,0.0,0.0,0.0,0.005
2025,6e757178-0d20-49cf-a88a-c4b47817ff31,S.Moore,SF,WR,1,0.0,0.363,6.469,0.758,0.0,0.0,0.0,0.005
2025,b00bd3b2-8fb1-4c61-b575-87a93b457caf,E.Moore,DEN,WR,1,0.0,0.0,6.73,0.789,0.0,0.0,0.0,0.005
2025,d6ce8d4c-60a3-46be-a6b1-704a8044fe57,E.Chism,NE,WR,1,0.0,0.0,6.704,0.784,0.0,0.0,0.0,0.005
2025,720b8fa0-9650-4034-90bc-a1917b855f01,D.Kinnard,GB,OL,1,0.0,0.0,6.456,0.76,0.0,0.0,0.0,0.005
2025,347e102e-5af8-471f-a451-d916b09ab96c,J.Whyle,GB,TE,1,0.0,0.0,6.456,0.76,0.0,0.0,0.0,0.005
2025,90512c81-b774-4f19-89bb-556666504a86,M.Turner,SF,WR,1,0.0,0.0,6.433,0.758,0.0,0.0,0.0,0.005
2025,0d4b90d7-5de5-47f3-a213-f10b8c403998,T.Patrick,JAX,WR,1,0.0,0.0,6.363,0.75,0.0,0.0,0.0,0.005
2025,d1f613f3-38fe-4469-aeda-f86839bf9e99,F.Crum,DEN,OL,1,0.0,0.0,6.296,0.742,0.0,0.0,0.009,0.0086
2025,fd80a968-a921-45e8-a684-5bea39ff69b1,B.Tremayne,CAR,WR,1,0.0,0.0,6.251,0.738,0.0,0.0,0.009,0.0086
2025,8bb9ab35-3c9e-4959-bb6a-35b56a8192e9,J.Mitchell,CAR,TE,1,0.0,0.0,6.251,0.738,0.0,0.0,0.0,0.005
2025,4c908559-bee0-4e03-892b-acb185733f1c,M.Evans,CAR,TE,1,0.0,0.0,6.251,0.738,0.0,0.0,0.009,0.0086
2025,da99bf06-ca0e-47c2-9e71-2b4ecf7efefe,D.Cooper,PHI,WR,1,0.0,0.0,6.229,0.732,0.0,0.0,0.0,0.005
2025,ce124a9f-0d72-4e5f-89b6-3817ee5f738e,N.Adkins,DEN,TE,1,0.0,0.0,6.165,0.726,0.0,0.0,0.0,0.005
2025,6d4cdf27-b583-4056-b59d-95182c15301b,J.Dotson,PHI,WR,1,0.0,0.0,5.989,0.707,0.0,0.0,0.0,0.005
2025,3857b399-5103-4bac-8e6f-abc1fbc21c3b,T.Benedet,CHI,OL,1,0.0,0.0,5.779,0.683,0.0,0.0,0.0,0.005
