season,week,game_id,team,player_id,player_uid,player_name,position,model_version,pass_yards_mean,rush_yards_mean,receiving_yards_mean,receptions_mean,pass_tds_mean,rush_tds_mean,rec_tds_mean,anytime_td_prob
2026,1,2026_01_ARI_LAC,ARI,00-0038559,befb93dc-de67-4344-9d23-a1fa6a9d682f,M.Wilson,WR,nfl-player-v1,0,0,14.874,1.677,0,0,0.039,0.0384
2026,1,2026_01_ARI_LAC,ARI,00-0033439,4c9277ff-bfc6-4eea-b8c6-5c25c0d6a0aa,P.Brown,TE,nfl-player-v1,0,0,6.991,0.819,0,0,0.01,0.0095
2026,1,2026_01_ARI_LAC,ARI,00-0034928,25b6b495-c348-4e5a-88b2-0157a897c96c,S.Sims,WR,nfl-player-v1,0,0,5.748,0.681,0,0,0,0.005
2026,1,2026_01_ARI_LAC,ARI,00-0039921,1f577279-8063-42e6-ae7f-366536dfbf3e,T.Benson,RB,nfl-player-v1,0,28.52,5.269,0.843,0,0,0,0.005
2026,1,2026_01_ARI_LAC,ARI,00-0037744,87b536c6-701f-4a71-b52e-0d8f7d4ec694,T.McBride,TE,nfl-player-v1,0,0,15.184,1.704,0,0,0,0.005
2026,1,2026_01_ARI_LAC,ARI,00-0039737,d5b26815-d0a3-4d18-9a26-297fcfbeae6a,T.Reiman,TE,nfl-player-v1,0,0,5.748,0.681,0,0,0,0.005
2026,1,2026_01_ARI_LAC,ARI,00-0034487,63d00957-9692-4b74-a2a1-8e12c3869a88,T.Sherfield,,nfl-player-v1,0,0,5.748,0.681,0,0,0.008,0.0079
2026,1,2026_01_ARI_LAC,ARI,00-0039521,12f8c048-b279-4f65-b939-fdbe8ede05c4,X.Weaver,WR,nfl-player-v1,0,0,8.133,0.948,0,0,0.011,0.011
2026,1,2026_01_ARI_LAC,ARI,00-0033891,06642612-e554-4a8b-8a58-cdde619ee247,Z.Jones,WR,nfl-player-v1,0,0,5.748,0.681,0,0,0.008,0.0079
2026,1,2026_01_ARI_LAC,ARI,00-0037157,efbc865a-57b4-4ae3-ab3d-27d27dffa258,Z.Knight,RB,nfl-player-v1,0,15.394,2.471,0.412,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0038542,8f5e333b-8cac-493f-8be3-093a3f12c027,B.Robinson,RB,nfl-player-v1,0,56.738,4.669,0.751,0,0.21,0.006,0.1941
2026,1,2026_01_ATL_PIT,ATL,00-0039394,67eef9d2-1ef9-4cda-93fd-eacebfde1b22,C.Washington,WR,nfl-player-v1,0,0,6.305,0.742,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0036429,2891bcba-4ef0-4ad7-b6b8-01af901d5d25,C.Woerner,TE,nfl-player-v1,0,0,6.173,0.727,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0038953,1c005470-9111-4f2c-9f20-256299b1dbce,D.Drummond,WR,nfl-player-v1,0,0,6.074,0.718,0,0,0.01,0.01
2026,1,2026_01_ATL_PIT,ATL,00-0037238,892d7782-1ecc-4137-aeb0-9e80c69e4034,D.London,WR,nfl-player-v1,0,0,18.642,2.061,0,0,0.058,0.0561
2026,1,2026_01_ATL_PIT,ATL,00-0036309,e318bcf4-6f17-4a62-ba7b-9283a4aab86c,D.Mooney,WR,nfl-player-v1,0,0,16.291,1.821,0,0,0.051,0.0497
2026,1,2026_01_ATL_PIT,ATL,00-0035359,601ce504-9f08-487d-b968-f6e884c7fdfb,D.Sills,WR,nfl-player-v1,0,0,6.305,0.742,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0037487,8a5805d8-1075-4b92-ac8c-7bf48ca566a2,D.Thompkins,WR,nfl-player-v1,0,0,6.173,0.727,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0036825,30c6da1b-b804-40b1-b3fe-df3955e57eff,F.Franks,TE,nfl-player-v1,0,0.303,4.803,0.569,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0031279,1fb79462-cc14-4648-8f2a-6322e2a3a0d6,J.Matthews,OL,nfl-player-v1,0,0,6.074,0.718,0,0,0.01,0.01
2026,1,2026_01_ATL_PIT,ATL,00-0029604,c3485017-7a48-4b69-8957-97f4e26303ea,K.Cousins,QB,nfl-player-v1,182.46,4.633,0,0,1.142,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0034854,70c21b27-a370-48f6-8df7-7fe5c9c1801c,K.Hodge,WR,nfl-player-v1,0,0,6.074,0.718,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0036970,40dfaab3-2886-438e-a325-a15f68d1f3c8,K.Pitts,TE,nfl-player-v1,0,0,21.414,2.335,0,0,0.065,0.0633
2026,1,2026_01_ATL_PIT,ATL,00-0039917,ab213147-61d9-49a3-a662-0e2a31cc80f2,M.Penix,QB,nfl-player-v1,167.122,4.854,0,0,1.046,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0040547,45b3fbbc-f2fd-4c9e-9b3b-e5621bb073e9,N.Carter,RB,nfl-player-v1,0,19.001,2.471,0.412,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0034407,407ae3e7-477f-4c39-9982-fa181de093ed,R.McCloud,,nfl-player-v1,0,0,7.636,0.892,0,0,0,0.005
2026,1,2026_01_ATL_PIT,ATL,00-0037263,3d48d76e-acf1-404a-ba84-79e0d1d0e3fc,T.Allgeier,RB,nfl-player-v1,0,33.015,3.851,0.627,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0038046,6f5a73e0-41fa-40ec-aa08-ce3f64fad723,C.Kolar,TE,nfl-player-v1,0,0,6.412,0.754,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0033662,203414fc-a16a-4633-adec-aaeb845d0a44,C.Rush,QB,nfl-player-v1,145.113,4.627,0,0,0.909,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0032764,31b668ff-08d5-4913-8678-4c5c2fb906ca,D.Henry,RB,nfl-player-v1,0,51.357,3.301,0.54,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0030564,1bd6ba6e-0334-4184-a6f8-4d5dcf7c276f,D.Hopkins,WR,nfl-player-v1,0,0,8.24,0.958,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0039792,74d11e7b-f3ab-49eb-8b7f-27ca20789099,D.Walker,WR,nfl-player-v1,0,0,8.89,1.022,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0037838,ae5846b3-e4d7-42a1-bd13-81760f0a83b2,I.Likely,TE,nfl-player-v1,0,0,8.89,1.022,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0034975,4bf90f48-14f6-42ab-aa72-7f4e7b87e638,J.Hill,RB,nfl-player-v1,0,15.891,4.281,0.687,0,0.122,0.011,0.1244
2026,1,2026_01_BAL_IND,BAL,00-0038454,4c8b2a02-d4ab-4896-af38-2a000c2591f3,K.Mitchell,RB,nfl-player-v1,0,17.23,2.471,0.412,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0034796,4c6e84b3-2283-4d86-8f7b-019a185c6764,L.Jackson,QB,nfl-player-v1,143.82,5.275,0,0,0.9,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0034753,3c8c24b6-f2b3-4130-86e6-389a16aa6104,M.Andrews,TE,nfl-player-v1,0,0,10.692,1.216,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0033376,7ba157fe-8377-41a1-a198-69fa83069f58,P.Ricard,RB,nfl-player-v1,0,14.054,3.41,0.558,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0039796,4e18e3ca-b72d-4c47-ba00-865ad3e61750,R.Ali,RB,nfl-player-v1,0,15.43,2.471,0.412,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0036550,18c06a21-f854-4f11-89ad-f617293f9cea,R.Bateman,WR,nfl-player-v1,0,0,6.727,0.787,0,0,0.022,0.0218
2026,1,2026_01_BAL_IND,BAL,00-0035993,52de0337-a7ef-4589-b345-4ae504e54970,T.Huntley,QB,nfl-player-v1,147.634,7.081,0,0,1.089,0.081,0,0.0774
2026,1,2026_01_BAL_IND,BAL,00-0036630,adb9f484-c700-4ebd-bc00-daf4daed3f65,T.Wallace,WR,nfl-player-v1,0,0,6.412,0.754,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0039064,a4c95f75-76ae-4729-b36b-053b14fb2a51,Z.Flowers,WR,nfl-player-v1,0,0,18.541,2.018,0,0,0,0.005
2026,1,2026_01_BAL_IND,BAL,00-0037340,77e7e669-8692-4170-bf99-1bdbcce99455,Z.Mitchell-Paden,,nfl-player-v1,0,0,6.58,0.77,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0031236,16125e50-cd99-4225-a124-62507be3ffd8,B.Cooks,WR,nfl-player-v1,0,0,10.127,1.164,0,0,0.005,0.0054
2026,1,2026_01_BUF_HOU,BUF,00-0033282,8fb77061-caa4-4ab3-93ac-3f435b1dad39,C.Samuel,WR,nfl-player-v1,0,0,7.285,0.852,0,0,0.008,0.0079
2026,1,2026_01_BUF_HOU,BUF,00-0038933,8a6f4627-ab82-4cb4-92df-699336ac1690,D.Kincaid,TE,nfl-player-v1,0,0,10.842,1.235,0,0,0.006,0.0057
2026,1,2026_01_BUF_HOU,BUF,00-0035689,83978a45-a7da-408d-a462-426f5444a908,D.Knox,TE,nfl-player-v1,0,0,9.35,1.078,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0036980,b00bd3b2-8fb1-4c61-b575-87a93b457caf,E.Moore,,nfl-player-v1,0,0,7.285,0.852,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0039471,decaa350-cdc1-4d6e-815c-05b1015546b9,F.Gore,RB,nfl-player-v1,0,13.953,2.936,0.486,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0036196,8ab795f5-aeff-4a6a-99bd-51e581210daa,G.Davis,WR,nfl-player-v1,0,0,7.419,0.866,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0034857,32369b37-6bce-4910-acfa-f658676697d3,J.Allen,QB,nfl-player-v1,190.258,7.442,0,0,1.244,0.021,0,0.0212
2026,1,2026_01_BUF_HOU,BUF,00-0037248,61da158c-dacb-4567-8ec7-9521d0868e5f,J.Cook,RB,nfl-player-v1,0,61.529,3.726,0.607,0,0.383,0.008,0.3239
2026,1,2026_01_BUF_HOU,BUF,00-0040194,5a7670a6-35d4-43bb-a12b-9b1580498b35,J.Hawes,TE,nfl-player-v1,0,0,5.566,0.658,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0036988,df43fb4f-7e20-4384-83d0-fc24bbea7428,J.Palmer,WR,nfl-player-v1,0,0,7.285,0.852,0,0,0.008,0.0079
2026,1,2026_01_BUF_HOU,BUF,00-0039901,15497e04-abce-413c-b84b-6928c1f96d77,K.Coleman,WR,nfl-player-v1,0,0,7.285,0.852,0,0,0.008,0.0079
2026,1,2026_01_BUF_HOU,BUF,00-0040363,cbf4e427-44ca-43bc-bcb0-76966109ee25,K.Latu,TE,nfl-player-v1,0,0,7.614,0.887,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0037261,a182f320-892e-4344-8c39-d03ec8d397c4,K.Shakir,WR,nfl-player-v1,0,0,13.913,1.559,0,0,0.022,0.0216
2026,1,2026_01_BUF_HOU,BUF,00-0035140,6d4ad627-0c8f-4380-9545-0d937be0ca6c,M.Hardman,WR,nfl-player-v1,0,0,6.415,0.754,0,0,0.004,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0033869,e59787f5-27fb-4c44-8543-4c38c3e63ca5,M.Trubisky,QB,nfl-player-v1,185.124,4.608,0,0,1.159,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0039875,51239dbe-c985-42a4-bdb6-e31bea991d12,R.Davis,RB,nfl-player-v1,0,13.728,3.296,0.541,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0036187,04f69e0b-561d-4acd-a4da-f4ed2e8ef151,R.Gilliam,RB,nfl-player-v1,0,17.66,2.905,0.48,0,0.023,0.001,0.0238
2026,1,2026_01_BUF_HOU,BUF,00-0038679,0007cf4b-7ab2-42a0-a8b5-54ac02754320,T.Shavers,WR,nfl-player-v1,0,0,6.415,0.754,0,0,0,0.005
2026,1,2026_01_BUF_HOU,BUF,00-0035537,7927f661-8fb2-47a7-988d-d39a7c8038be,Ty.Johnson,RB,nfl-player-v1,0,39.676,3.35,0.55,0,0.402,0.012,0.3391
2026,1,2026_01_CHI_CAR,CAR,00-0027973,ad824cf4-45aa-4678-90a2-b4de8ec1d14f,A.Dalton,QB,nfl-player-v1,181.511,5.02,0,0,1.136,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0038840,fd80a968-a921-45e8-a684-5bea39ff69b1,B.Tremayne,WR,nfl-player-v1,0,0,6.098,0.721,0,0,0.007,0.0072
2026,1,2026_01_CHI_CAR,CAR,00-0039150,c28c1088-1b0f-497f-bfdb-1a7a9cde1e89,B.Young,QB,nfl-player-v1,204.777,5.422,0,0,1.323,0.011,0,0.011
2026,1,2026_01_CHI_CAR,CAR,00-0036555,e4fb467c-29b4-4025-8e7f-05d9ee9ca744,C.Hubbard,RB,nfl-player-v1,0,57.246,5.443,0.869,0,0.607,0.02,0.4659
2026,1,2026_01_CHI_CAR,CAR,00-0036425,ecbca70b-71e1-43f2-bf2b-218d9cbe26b0,D.Dallas,,nfl-player-v1,0,0.32,4.711,0.558,0,0,0.006,0.0059
2026,1,2026_01_CHI_CAR,CAR,00-0033589,3adaa67d-3a25-461b-864f-5345e802ed2a,D.Moore,WR,nfl-player-v1,0,0.326,4.803,0.569,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0034983,61cd0e72-b9fb-41e8-8c55-e743845d576c,H.Renfrow,WR,nfl-player-v1,0,0,7.672,0.898,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0039491,0a50de21-d75b-4e1e-86c9-191b0dccffec,J.Coker,WR,nfl-player-v1,0,0,28.919,3.087,0,0,0.062,0.0599
2026,1,2026_01_CHI_CAR,CAR,00-0037282,8bb9ab35-3c9e-4959-bb6a-35b56a8192e9,J.Mitchell,TE,nfl-player-v1,0,0,6.098,0.721,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0039356,38d1f118-d4b1-4550-932e-ebfebfb25c98,J.Sanders,TE,nfl-player-v1,0,0,7.786,0.908,0,0,0.009,0.009
2026,1,2026_01_CHI_CAR,CAR,00-0040218,77922ed5-6b51-4d23-8894-56a5ab1b2c1a,Ji.Horn,WR,nfl-player-v1,0,0,7.559,0.887,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0040187,4c908559-bee0-4e03-892b-acb185733f1c,M.Evans,TE,nfl-player-v1,0,0,6.098,0.721,0,0,0.007,0.0072
2026,1,2026_01_CHI_CAR,CAR,00-0036139,5247cf70-ccdc-4fee-abb5-56faa544291f,R.Dowdle,RB,nfl-player-v1,0,29.72,3.872,0.631,0,0.081,0.004,0.0812
2026,1,2026_01_CHI_CAR,CAR,00-0040644,fb47152c-3c47-4517-aafd-6bb67424d19d,T.Etienne,RB,nfl-player-v1,0,16.757,2.471,0.412,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0040124,fe874b96-e2c0-4f68-9815-af65b06e6738,T.McMillan,WR,nfl-player-v1,0,0,17.113,1.91,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0037005,2a5af105-ecb4-4ae4-89c6-d47b7b108737,T.Tremble,TE,nfl-player-v1,0,0,9.567,1.104,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CAR,00-0039342,2f0f3999-0f08-41d7-83f3-7bf733899142,X.Legette,WR,nfl-player-v1,0,0,10.793,1.245,0,0,0.012,0.0124
2026,1,2026_01_CHI_CAR,CHI,00-0037329,50a47f49-5490-491b-a098-3f366fbaaac3,B.Brown,RB,nfl-player-v1,0,24.507,2.94,0.485,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0036290,e20adbbe-669d-4d26-b64a-84332cd2acfd,C.Kmet,TE,nfl-player-v1,0,0,8.082,0.936,0,0,0.01,0.01
2026,1,2026_01_CHI_CAR,CHI,00-0040126,20e5eda2-e6a7-45e5-8ed5-958a5d49a8ae,C.Loveland,TE,nfl-player-v1,0,0,16.735,1.852,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0039918,d3372f7c-27eb-47ac-9d90-facef898a40f,C.Williams,QB,nfl-player-v1,204.345,5.925,0,0,1.279,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0036331,da35f0f0-d8b2-44df-8247-fd33ae3941f6,D.Duvernay,WR,nfl-player-v1,0,0,5.664,0.67,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0034827,d366aedd-7ef1-47c6-a3bb-637a4559f332,D.Moore,WR,nfl-player-v1,0,0.185,14.583,1.624,0,0,0.035,0.0348
2026,1,2026_01_CHI_CAR,CHI,00-0034798,9242a171-f0ef-4b07-a145-63e7b6f3999d,D.Smythe,TE,nfl-player-v1,0,0,5.858,0.691,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0036275,49aefcdc-6cec-4beb-84e1-ba08880d15d6,D.Swift,RB,nfl-player-v1,0,55.733,2.476,0.413,0,0.487,0.008,0.3899
2026,1,2026_01_CHI_CAR,CHI,00-0040277,9fd386e9-b707-4573-8798-228dfd0586cb,J.Walker,WR,nfl-player-v1,0,0,7.98,0.927,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0040236,08e87151-52f8-40cb-a625-42c1703b9eec,K.Monangai,RB,nfl-player-v1,0,43.655,4.598,0.738,0,0.377,0.014,0.3237
2026,1,2026_01_CHI_CAR,CHI,00-0040735,7f3e9ce8-9c8d-4d38-b381-3e43b24bf041,L.Burden,WR,nfl-player-v1,0,0.18,12.673,1.428,0,0.001,0.046,0.0457
2026,1,2026_01_CHI_CAR,CHI,00-0035208,abb5a044-a3c2-46a1-9fac-b6d0ddf8475b,O.Zaccheaus,WR,nfl-player-v1,0,0,6.758,0.792,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0039021,76bf4a32-0924-40a4-91b6-26b69c668fed,R.Johnson,RB,nfl-player-v1,0,16.089,2.519,0.42,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0039919,118470e6-4c10-41fd-9c53-8f079c8747aa,R.Odunze,WR,nfl-player-v1,0,0,11.29,1.287,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0038416,532505a8-4f22-499b-9012-6111242828dc,T.Bagent,QB,nfl-player-v1,142.578,3.606,0,0,0.893,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0039459,3857b399-5103-4bac-8e6f-abc1fbc21c3b,T.Benedet,OL,nfl-player-v1,0,0,5.664,0.67,0,0,0,0.005
2026,1,2026_01_CHI_CAR,CHI,00-0035594,2f438cff-7f2a-46e7-b3b1-0ab1d0fe8aa4,T.Homer,RB,nfl-player-v1,0,15.781,2.471,0.412,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0038619,7da25b9b-7510-4f92-98a5-2cb63cd6aa2d,A.Iosivas,WR,nfl-player-v1,0,0,8.675,1.007,0,0,0.014,0.014
2026,1,2026_01_TB_CIN,CIN,00-0034955,6600f556-5a82-4fa0-9541-5f3520914392,B.Rypien,,nfl-player-v1,0,0,4.711,0.558,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0038597,5b052584-0cb1-4079-abf3-1c8954958e62,C.Brown,RB,nfl-player-v1,0,52.898,6.347,0.998,0,0.195,0.008,0.1839
2026,1,2026_01_TB_CIN,CIN,00-0035238,351f4340-a52d-4dfb-bc1e-44e1225ee072,C.Ford,OL,nfl-player-v1,0,0,6.081,0.717,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0039631,0d5bf47b-72d7-40a0-99f0-811112986e77,C.Grandy,TE,nfl-player-v1,0,0,5.956,0.702,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0038576,4743942f-ce55-45d2-94a2-2a80877bbf90,C.Jones,WR,nfl-player-v1,0,0,5.877,0.695,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0035631,9505074b-e13e-401f-a269-a589537be748,D.Sample,TE,nfl-player-v1,0,0,8.926,1.033,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0035100,1d4cec7f-feb8-41e0-8087-6a8bb22061a5,J.Browning,QB,nfl-player-v1,160.557,4.318,0,0,1.005,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0036442,3f58a998-2d1f-4f95-9c81-9ccd5fa0c8ec,J.Burrow,QB,nfl-player-v1,214.659,5.331,0,0,1.344,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0036900,fa88fc04-ab72-4b44-b18f-196905155362,J.Chase,WR,nfl-player-v1,0,0,20.847,2.276,0,0,0.032,0.0314
2026,1,2026_01_TB_CIN,CIN,00-0026158,371e6c01-3f61-411c-8675-13539221ddc9,J.Flacco,QB,nfl-player-v1,160.557,4.782,0,0,1.005,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0039266,2ca07564-5314-4c69-a4c4-cd30a9e5d104,K.Milton,RB,nfl-player-v1,0,19.224,2.471,0.412,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0040534,a12ab3ba-14d5-479e-9172-6fceec761f92,K.Williams,WR,nfl-player-v1,0,0.274,4.803,0.569,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0034829,75916bc5-a3af-4067-9720-00cca5c17ac9,M.Gesicki,TE,nfl-player-v1,0,0,8.675,1.007,0,0,0.014,0.014
2026,1,2026_01_TB_CIN,CIN,00-0038839,8fa39fd1-f924-44b5-b327-9191f3569c02,M.Tinsley,WR,nfl-player-v1,0,0,5.877,0.695,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0035644,332e37c2-22e4-4511-931e-c30035cb108d,N.Fant,TE,nfl-player-v1,0,0,5.956,0.702,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0033526,8b7e765c-715a-49e2-b062-5527b649c39c,S.Perine,RB,nfl-player-v1,0,37.337,4.975,0.797,0,0.281,0.013,0.2545
2026,1,2026_01_TB_CIN,CIN,00-0040208,34145909-5062-44b5-ba0b-f1ae6844bcde,T.Brooks,RB,nfl-player-v1,0,22.316,3.08,0.508,0,0,0,0.005
2026,1,2026_01_TB_CIN,CIN,00-0036410,891d5ad8-ad2b-40a2-bd88-2f4c64d4009a,T.Higgins,WR,nfl-player-v1,0,0,18.405,2.033,0,0,0.085,0.0818
2026,1,2026_01_TB_CIN,CIN,00-0034613,5a2238a1-78a9-452b-b3b5-2440c6cc7d92,T.Hudson,TE,nfl-player-v1,0,0,7.464,0.872,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0039458,79f29763-a125-4a22-81e1-644de71db7cd,B.Bates,TE,nfl-player-v1,0,0,6.196,0.729,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0038710,fd1c9066-b003-40c0-ac6f-6c8cab52d183,B.Whiteheart,TE,nfl-player-v1,0,0,5.967,0.705,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0034721,b6d6b176-4233-4ccf-ad9d-5cb88b4b548c,C.Bojorquez,P,nfl-player-v1,0,0,4.711,0.558,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0038979,4621b9ce-6bc7-4652-9414-16ff576216df,C.Tillman,WR,nfl-player-v1,0,0,7.418,0.866,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0040704,7af9c46c-c099-4877-b651-9719ed598171,D.Gabriel,QB,nfl-player-v1,126.578,3.537,0,0,0.792,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0033885,7803b6a3-2944-46a1-a2f7-8c64e92fc82d,D.Njoku,TE,nfl-player-v1,0,0,6.196,0.729,0,0,0.009,0.0092
2026,1,2026_01_CLE_JAX,CLE,00-0040162,b934c25d-e16b-4088-ade1-894632b8045f,D.Sampson,RB,nfl-player-v1,0,33.773,4.441,0.714,0,0,0,0.005
2026,1,2026_01_CLE_JAX,CLE,00-0040259,87512936-b0d4-422f-87f4-f28fc56fe703,G.Larvadain,WR,nfl-player-v1,0,0,7.418,0.866,0,0,0,0.005
