season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,e514b85a-324e-406e-880e-9c49fe37b12d,J.Noel,HOU,WR,4,0.0,0.0,22.348,2.648,0.0,0.0,0.0,0.02
2026,6d4cdf27-b583-4056-b59d-95182c15301b,J.Dotson,PHI,WR,4,0.0,0.0,22.296,2.64,0.0,0.0,0.0,0.02
2026,5a7670a6-35d4-43bb-a12b-9b1580498b35,J.Hawes,BUF,TE,4,0.0,0.0,22.264,2.632,0.0,0.0,0.0,0.02
2026,8f8c587d-0b8a-4bb4-b452-ca3b15cf3b3d,A.Cappa,LV,OL,4,0.0,0.0,22.208,2.628,0.0,0.0,0.032,0.0304
2026,5e310480-4f70-4fd6-9ede-56c1b6664853,D.Thornton,LV,WR,4,0.0,0.0,22.208,2.628,0.0,0.0,0.0,0.02
2026,77e7e669-8692-4170-bf99-1bdbcce99455,Z.Mitchell-Paden,NO,TE,4,0.0,0.0,22.104,2.616,0.0,0.0,0.0,0.02
2026,7d05ed6f-f9df-44ae-b6d8-9fae7b2f7373,T.Johnson,NYJ,WR,4,0.0,0.0,22.052,2.604,0.0,0.0,0.02,0.0216
2026,9a76859b-6062-4c9f-9c62-9bfe7bea924a,C.Manhertz,NYG,TE,4,0.0,0.0,21.948,2.6,0.0,0.0,0.016,0.02
2026,0ca8c207-4857-4a05-9527-a19648578ed8,J.Hyatt,NYG,WR,4,0.0,0.0,21.948,2.6,0.0,0.0,0.0,0.02
2026,8a544033-fee3-4ce1-bc76-a9452ec08f86,C.Reynolds,DET,,4,0.0,2.776,18.956,2.232,0.0,0.0,0.0,0.02
2026,2e81bc65-e42c-4ef5-a59e-e22633ad1100,F.Moreau,NO,TE,4,0.0,0.0,21.664,2.564,0.0,0.0,0.0,0.02
2026,371e6c01-3f61-411c-8675-13539221ddc9,J.Flacco,CLE,,4,0.0,1.928,19.692,2.232,0.0,0.004,0.056,0.062
2026,8d74f600-50f8-4f4b-a268-1bc959cc4edd,S.Williams,GB,WR,4,0.0,1.8,18.876,2.232,0.0,0.0,0.0,0.02
2026,3adaa67d-3a25-461b-864f-5345e802ed2a,D.Moore,CAR,WR,4,0.0,1.304,19.212,2.276,0.0,0.0,0.0,0.02
2026,30c6da1b-b804-40b1-b3fe-df3955e57eff,F.Franks,ATL,TE,4,0.0,1.212,19.212,2.276,0.0,0.0,0.0,0.02
2026,a12ab3ba-14d5-479e-9172-6fceec761f92,K.Williams,CIN,WR,4,0.0,1.096,19.212,2.276,0.0,0.0,0.0,0.02
2026,a79707d2-2448-4350-ace2-f5fb0c48cdfe,R.Thomas,IND,DB,4,0.0,1.06,19.208,2.276,0.0,0.0,0.0,0.02
2026,ecbca70b-71e1-43f2-bf2b-218d9cbe26b0,D.Dallas,CAR,,4,0.0,1.28,18.844,2.232,0.0,0.0,0.024,0.0236
2026,aeb8f095-f979-46c0-822e-8993c9372a34,N.Miller-Hines,LAC,,4,0.0,1.232,18.844,2.232,0.0,0.0,0.0,0.02
2026,c42b7cc2-555b-42d9-8f86-e0aebda9aa61,N.Remigio,KC,WR,4,0.0,0.788,19.208,2.276,0.0,0.0,0.0,0.02
2026,63e3688f-5b3a-4156-b437-bea16e1b4156,S.Buechele,KC,,4,0.0,0.776,19.132,2.232,0.0,0.0,0.0,0.02
2026,4937c4af-62f6-4d19-81c0-5bb7eb7d7176,G.Stuard,DET,LB,4,0.0,0.924,18.844,2.232,0.0,0.0,0.0,0.02
2026,52a2bfe6-799a-4eb2-8e15-d087d2093009,M.Cunningham,DET,WR,4,0.0,0.924,18.844,2.232,0.0,0.0,0.0,0.02
2026,c6c8cf26-e51f-45d4-8ab8-505690ae925b,I.Pola-Mao,LV,DB,4,0.0,0.9,18.844,2.232,0.0,0.0,0.0,0.02
2026,41db186c-a8d8-47f4-9ed9-26b3f62f1e24,B.Aubrey,DAL,K,4,0.0,0.512,19.212,2.276,0.0,0.0,0.0,0.02
2026,f608ee90-c986-469d-b0d7-f7af91010dc5,D.Johnson,ARI,,4,0.0,0.852,18.844,2.232,0.0,0.0,0.0,0.02
2026,0d149530-60fe-450d-8f04-f705b5e4c34a,J.Gillan,NYG,P,4,0.0,0.852,18.844,2.232,0.0,0.0,0.0,0.02
2026,b575f10f-9b8e-47d8-a202-f9f3b58d9b44,B.Mann,PHI,P,4,0.0,0.832,18.844,2.232,0.0,0.0,0.0,0.02
2026,41831466-e991-4075-8bbf-5725add7dd5d,M.Haack,ARI,P,4,0.0,0.0,19.208,2.276,0.0,0.0,0.0,0.02
2026,3a1a8a34-5de1-48d3-b312-ce575474dd0d,R.Sanchez,IND,P,4,0.0,0.0,19.208,2.276,0.0,0.0,0.0,0.02
2026,92b47280-f6ad-4274-a443-95a946dcaaca,C.Akers,MIN,,4,0.0,0.0,19.208,2.276,0.0,0.0,0.0,0.02
2026,1bc93578-d45e-41c1-ac29-61cb5d7b352c,A.McNamara,NYJ,P,4,0.0,0.0,19.208,2.276,0.0,0.0,0.0,0.02
2026,6600f556-5a82-4fa0-9541-5f3520914392,B.Rypien,CIN,,4,0.0,0.0,18.844,2.232,0.0,0.0,0.0,0.02
2026,b6d6b176-4233-4ccf-ad9d-5cb88b4b548c,C.Bojorquez,CLE,P,4,0.0,0.0,18.844,2.232,0.0,0.0,0.0,0.02
2026,a16a47c2-f03e-4779-8264-6a0b3f3572ca,M.Mapu,NE,LB,4,0.0,0.0,18.844,2.232,0.0,0.0,0.0,0.02
