season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob,carry_share
2026,WAS-QB1-JaydenDaniels,Jayden Daniels,WAS,QB,17,2921.943,238.85263500000008,0.0,0.0,14.896,4.239999999999999,0.0,0.842,0.105
2026,BAL-QB1-LamarJackson,Lamar Jackson,BAL,QB,17,2829.532,357.8072078656309,0.0,0.0,15.383,5.391456146137952,0.0,0.8782,0.155
2026,BUF-RB1-JamesCookIII,James Cook III,BUF,RB,17,0.0,1426.48,254.12,30.978,0.0,6.9350396784729,1.1923512382249866,0.9999,0.6103
2026,SEA-RB1-ZachCharbonnet,Zach Charbonnet,SEA,RB,17,0.0,960.8235648000001,266.013,27.189,0.0,5.116814000000001,1.3305253354611857,0.9999,0.4416
2026,CIN-WR1-Ja'MarrChase,Ja'Marr Chase,CIN,WR,17,0.0,0.0,1550.0948999999998,131.36397457627118,0.0,0.0,6.444346910860556,0.9901,
2026,PHI-RB1-SaquonBarkley,Saquon Barkley,PHI,RB,17,0.0,931.1330763999999,221.331,27.634,0.0,3.6522712000000004,1.0742501657407646,0.9999,0.3818
2026,GB-RB1-JoshJacobs,Josh Jacobs,GB,RB,17,0.0,944.1531648000002,259.402,30.901,0.0,5.105984,1.2542220286858798,0.9999,0.4416
2026,NE-RB1-RhamondreStevenson,Rhamondre Stevenson,NE,RB,17,0.0,930.9728031999997,237.0,30.43,0.0,3.8625632000000003,1.1119787643296357,0.9999,0.4048
2026,CHI-RB1-D'AndreSwift,D'Andre Swift,CHI,RB,17,0.0,960.0139648000003,268.454,36.195,0.0,3.7315544000000007,1.1773179856679792,0.9999,0.4048
2026,BAL-RB1-DerrickHenry,Derrick Henry,BAL,RB,17,0.0,1379.5199188419422,213.607,23.044,0.0,6.33354216746311,1.1797195203552584,0.9999,0.5976
2026,NYG-RB1-CamSkattebo,Cam Skattebo,NYG,RB,17,0.0,962.8995264000001,272.1,36.379,0.0,4.68578,1.3506111068976825,0.9999,0.4416
2026,ARI-WR1-MarvinHarrisonJr.,Marvin Harrison Jr.,ARI,WR,17,0.0,0.0,1092.873,103.603,0.0,0.0,4.6329073956513085,0.9884,
2026,DAL-WR1-CeeDeeLamb,CeeDee Lamb,DAL,WR,17,0.0,0.0,822.8729394195724,90.435,0.0,0.0,3.5787877349184476,0.9909,
2026,JAX-RB1-BhayshulTuten,Bhayshul Tuten,JAX,RB,17,0.0,891.3718080000001,276.847,34.519,0.0,4.96375,1.2313377266345271,0.9999,0.4416
2026,ATL-RB1-BijanRobinson,Bijan Robinson,ATL,RB,17,0.0,1300.64,263.799,32.832,0.0,8.940564000000002,1.2563329812461332,0.9999,0.6701
2026,SF-RB1-ChristianMcCaffrey,Christian McCaffrey,SF,RB,17,0.0,1282.4146367999995,537.6086300000001,65.5620280487805,0.0,9.513755999999999,2.373370857288247,0.9999,0.6336
2026,CIN-TE1-MikeGesicki,Mike Gesicki,CIN,TE,17,0.0,0.0,894.8470125783895,102.751,0.0,0.0,3.720226794631955,0.9816,
2026,KC-WR1-RasheeRice,Rashee Rice,KC,WR,17,0.0,0.0,1017.27,86.844,0.0,0.0,4.339468303628554,0.9859,
2026,TB-RB1-BuckyIrving,Bucky Irving,TB,RB,17,0.0,874.7084735999999,276.736,35.921,0.0,4.663398,1.2654842596395304,0.9999,0.4416
2026,WAS-RB1-JacoryCroskey-Merritt,Jacory Croskey-Merritt,WAS,RB,17,0.0,920.8337776000004,219.275,29.517,0.0,3.423799999999999,1.2323221359794603,0.9999,0.4048
2026,LA-WR1-PukaNacua,Puka Nacua,LA,WR,17,0.0,0.0,1450.0,122.88135593220338,0.0,0.0,5.897176580123635,0.9856,
2026,DAL-TE1-JakeFerguson,Jake Ferguson,DAL,TE,17,0.0,0.0,755.7109720903785,94.896,0.0,0.0,3.286691089839496,0.982,
2026,LA-RB1-KyrenWilliams,Kyren Williams,LA,RB,17,0.0,1126.3773311999998,331.432,39.212,0.0,8.978183999999999,1.3479400195196807,0.9999,0.6336
2026,HOU-RB1-DavidMontgomery,David Montgomery,HOU,RB,17,0.0,819.5672063999999,289.418,36.238,0.0,4.6103309999999995,1.2491116362188448,0.9999,0.4416
2026,DET-RB1-JahmyrGibbs,Jahmyr Gibbs,DET,RB,17,0.0,1242.5599999999997,588.65157,71.78677682926829,0.0,8.814024000000002,2.4840743114152497,0.9999,0.7102
2026,ARI-TE1-TreyMcBride,Trey McBride,ARI,TE,17,0.0,0.0,972.673,105.474,0.0,0.0,4.1233555365082175,0.978,
2026,LA-TE1-ColbyParkinson,Colby Parkinson,LA,TE,17,0.0,0.0,828.5540965477343,87.702,0.0,0.0,3.369744698983997,0.9742,
2026,IND-RB1-JonathanTaylor,Jonathan Taylor,IND,RB,17,0.0,1264.4557055999996,295.643,34.415,0.0,9.05274,1.2923125120906007,0.9999,0.6912
2026,DET-WR1-Amon-RaSt.Brown,Amon-Ra St. Brown,DET,WR,17,0.0,0.0,1450.0,122.88135593220338,0.0,0.0,6.118913012585887,0.9846,
2026,DEN-RB1-J.K.Dobbins,J.K. Dobbins,DEN,RB,17,0.0,789.7963744,298.922,38.4,0.0,3.6209591999999997,1.2174680491827985,0.9999,0.4048
2026,KC-TE1-TravisKelce,Travis Kelce,KC,TE,17,0.0,0.0,946.679,91.634,0.0,0.0,4.03834135894185,0.9768,
2026,LAC-WR1-LaddMcConkey,Ladd McConkey,LAC,WR,17,0.0,0.0,929.825,82.068,0.0,0.0,3.995123050277097,0.9805,
2026,CAR-RB1-ChubaHubbard,Chuba Hubbard,CAR,RB,17,0.0,816.3660479999999,249.141,34.145,0.0,4.277127999999999,1.2380127080580174,0.9998,0.4416
2026,DET-TE1-SamLaPorta,Sam LaPorta,DET,TE,17,0.0,0.0,740.3188459287181,82.504,0.0,0.0,3.1241011171143445,0.9706,
2026,DEN-WR1-CourtlandSutton,Courtland Sutton,DEN,WR,17,0.0,0.0,915.397,78.617,0.0,0.0,3.728285639122534,0.9763,
2026,IND-WR1-AlecPierce,Alec Pierce,IND,WR,17,0.0,0.0,911.445,70.819,0.0,0.0,3.984101695566673,0.9826,
2026,DAL-RB1-JavonteWilliams,Javonte Williams,DAL,RB,17,0.0,1130.7466368,351.029,43.702,0.0,8.185428,1.5266734627180851,0.9999,0.6336
2026,SF-WR1-MikeEvans,Mike Evans,SF,WR,17,0.0,0.0,901.103,72.622,0.0,0.0,3.9780827171896602,0.9803,
2026,TEN-WR1-CarnellTate,Carnell Tate,TEN,WR,17,0.0,0.0,889.253,84.0,0.0,0.0,4.115412304010746,0.9806,
2026,NO-WR1-ChrisOlave,Chris Olave,NO,WR,17,0.0,0.0,1401.98048,118.81190508474575,0.0,0.0,6.081230434250326,0.98,
2026,PIT-RB1-JaylenWarren,Jaylen Warren,PIT,RB,17,0.0,722.9707392,274.975,34.847,0.0,4.36449,1.2507724879866922,0.9999,0.4416
2026,HOU-WR1-NicoCollins,Nico Collins,HOU,WR,17,0.0,0.0,884.184,73.943,0.0,0.0,3.8160878831258698,0.9791,
2026,CLE-RB1-QuinshonJudkins,Quinshon Judkins,CLE,RB,17,0.0,751.1761728000001,250.53,34.305,0.0,4.196264,1.1323283704369504,0.9998,0.4416
2026,LAC-TE1-OrondeGadsden,Oronde Gadsden,LAC,TE,17,0.0,0.0,871.527,87.422,0.0,0.0,3.7446375464618047,0.9693,
2026,DEN-TE1-EvanEngram,Evan Engram,DEN,TE,17,0.0,0.0,868.836,85.102,0.0,0.0,3.5386491124098787,0.9645,
2026,NYJ-RB1-BreeceHall,Breece Hall,NYJ,RB,17,0.0,795.4580543999998,232.325,33.823,0.0,3.8020519999999993,1.214986881364364,0.9996,0.4416
2026,IND-TE1-TylerWarren,Tyler Warren,IND,TE,17,0.0,0.0,860.85,76.425,0.0,0.0,3.762941202846656,0.9692,
2026,PIT-WR1-DKMetcalf,DK Metcalf,PIT,WR,17,0.0,0.0,857.238,72.539,0.0,0.0,3.899298867376074,0.9771,
2026,LAC-RB1-OmarionHampton,Omarion Hampton,LAC,RB,17,0.0,730.2094464,302.24,39.724,0.0,4.096267,1.2986163963280721,0.9998,0.4416
2026,NO-RB1-TravisEtienneJr.,Travis Etienne Jr.,NO,RB,17,0.0,726.7601087999998,287.548,38.279,0.0,4.25258,1.247268185151774,0.9998,0.4416
2026,JAX-WR1-BrianThomasJr.,Brian Thomas Jr.,JAX,WR,17,0.0,0.0,854.307,71.127,0.0,0.0,3.79971767520675,0.9782,
2026,TB-WR1-EmekaEgbuka,Emeka Egbuka,TB,WR,17,0.0,0.0,852.161,73.689,0.0,0.0,3.896841510243271,0.9797,
2026,NYG-WR1-MalikNabers,Malik Nabers,NYG,WR,17,0.0,0.0,843.805,75.669,0.0,0.0,4.188358710238143,0.9835,
2026,SF-TE1-GeorgeKittle,George Kittle,SF,TE,17,0.0,0.0,834.987,76.769,0.0,0.0,3.6862016370803814,0.9671,
2026,CHI-WR1-RomeOdunze,Rome Odunze,CHI,WR,17,0.0,0.0,831.235,74.406,0.0,0.0,3.6454212483953405,0.9735,
2026,NO-TE1-JuwanJohnson,Juwan Johnson,NO,TE,17,0.0,0.0,660.7182658891828,84.002,0.0,0.0,2.8659315049738763,0.9684,
2026,HOU-TE1-DaltonSchultz,Dalton Schultz,HOU,TE,17,0.0,0.0,827.34,79.37,0.0,0.0,3.570752410386704,0.9641,
2026,LV-WR1-TreTucker,Tre Tucker,LV,WR,17,0.0,0.0,820.718,78.249,0.0,0.0,3.9746564067943058,0.9797,
2026,SEA-WR1-JaxonSmith-Njigba,Jaxon Smith-Njigba,SEA,WR,17,0.0,0.0,1293.105,109.58516949152542,0.0,0.0,6.467762718030835,0.9844,
2026,MIA-WR1-MalikWashington,Malik Washington,MIA,WR,17,0.0,0.0,812.615,72.621,0.0,0.0,4.127219805341309,0.9823,
2026,ATL-WR1-DrakeLondon,Drake London,ATL,WR,17,0.0,0.0,806.409,67.498,0.0,0.0,3.8404930385396194,0.9796,
2026,GB-WR1-ChristianWatson,Christian Watson,GB,WR,17,0.0,0.0,804.541,63.741,0.0,0.0,3.8899971672576408,0.9782,
2026,JAX-TE1-BrentonStrange,Brenton Strange,JAX,TE,17,0.0,0.0,801.926,76.226,0.0,0.0,3.5667416940372116,0.9635,
2026,KC-RB1-KennethWalkerIII,Kenneth Walker III,KC,RB,17,0.0,1172.16,327.21,41.76,0.0,9.131572562614545,1.395811754627876,0.9998,0.6336
2026,MIA-RB1-De'VonAchane,De'Von Achane,MIA,RB,17,0.0,1106.3983103999997,257.852,34.678,0.0,7.494588,1.30961387772422,0.9997,0.6912
2026,TB-TE1-CadeOtton,Cade Otton,TB,TE,17,0.0,0.0,793.459,78.269,0.0,0.0,3.628403515152789,0.9687,
2026,TEN-TE1-GunnarHelm,Gunnar Helm,TEN,TE,17,0.0,0.0,792.871,86.647,0.0,0.0,3.669361890140719,0.9661,
2026,PIT-TE1-PatFreiermuth,Pat Freiermuth,PIT,TE,17,0.0,0.0,790.887,76.361,0.0,0.0,3.5974895925314336,0.9625,
2026,NYG-TE1-IsaiahLikely,Isaiah Likely,NYG,TE,17,0.0,0.0,781.486,79.766,0.0,0.0,3.879028561135767,0.9734,
2026,CAR-WR1-TetairoaMcMillan,Tetairoa McMillan,CAR,WR,17,0.0,0.0,779.674,71.414,0.0,0.0,3.8742973663203837,0.9793,
2026,BUF-WR1-DJMoore,DJ Moore,BUF,WR,17,0.0,0.0,778.271,63.736,0.0,0.0,3.6517093913292875,0.975,
2026,SEA-TE1-AJBarner,AJ Barner,SEA,TE,17,0.0,0.0,615.5353944667277,60.398,0.0,0.0,3.0787421562520483,0.9718,
2026,CLE-WR1-JerryJeudy,Jerry Jeudy,CLE,WR,17,0.0,0.0,771.575,70.638,0.0,0.0,3.4873119483490598,0.9722,
2026,CHI-TE1-ColstonLoveland,Colston Loveland,CHI,TE,17,0.0,0.0,768.087,78.999,0.0,0.0,3.3684826437965576,0.9566,
2026,ATL-TE1-KylePittsSr.,Kyle Pitts Sr.,ATL,TE,17,0.0,0.0,756.96,71.854,0.0,0.0,3.6049940048448748,0.9645,
2026,GB-TE1-TuckerKraft,Tucker Kraft,GB,TE,17,0.0,0.0,752.278,68.475,0.0,0.0,3.6373028708173267,0.9656,
2026,BUF-TE1-DaltonKincaid,Dalton Kincaid,BUF,TE,17,0.0,0.0,743.275,69.263,0.0,0.0,3.4875053777415275,0.9587,
2026,MIN-RB1-AaronJonesSr.,Aaron Jones Sr.,MIN,RB,17,0.0,642.6965072000002,233.276,34.077,0.0,2.9253463999999996,1.1490374256507003,0.9997,0.4048
2026,NYJ-WR1-GarrettWilson,Garrett Wilson,NYJ,WR,17,0.0,0.0,1123.6959200000001,95.22846779661018,0.0,0.0,5.876577214861337,0.9778,
2026,LV-TE1-BrockBowers,Brock Bowers,LV,TE,17,0.0,0.0,739.311,80.735,0.0,0.0,3.5804103270106244,0.964,
2026,MIA-TE1-GregDulcich,Greg Dulcich,MIA,TE,17,0.0,0.0,737.162,75.586,0.0,0.0,3.7439988261907673,0.9678,
2026,MIN-WR1-JustinJefferson,Justin Jefferson,MIN,WR,17,0.0,0.0,1132.5767200000003,95.98107796610171,0.0,0.0,5.578683785304593,0.9722,
2026,NE-WR1-A.J.Brown,A.J. Brown,NE,WR,17,0.0,0.0,725.395,62.167,0.0,0.0,3.403476100214751,0.967,
2026,CLE-TE1-HaroldFanninJr.,Harold Fannin Jr.,CLE,TE,17,0.0,0.0,718.151,74.983,0.0,0.0,3.245849804644818,0.9455,
2026,TEN-RB1-TonyPollard,Tony Pollard,TEN,RB,17,0.0,640.4237760000001,279.671,39.986,0.0,3.908908,1.2943014805403967,0.9997,0.4416
2026,CAR-TE1-TommyTremble,Tommy Tremble,CAR,TE,17,0.0,0.0,704.357,73.688,0.0,0.0,3.50003779791211,0.9574,
2026,LV-RB1-AshtonJeanty,Ashton Jeanty,LV,RB,17,0.0,582.2774208,260.953,37.394,0.0,3.7576490000000002,1.263769666709143,0.9996,0.4416
2026,NE-TE1-HunterHenry,Hunter Henry,NE,TE,17,0.0,0.0,685.33,67.017,0.0,0.0,3.2154953863207987,0.9463,
2026,WAS-WR1-TerryMcLaurin,Terry McLaurin,WAS,WR,17,0.0,0.0,684.725,61.693,0.0,0.0,3.84814399525042,0.9761,
2026,NYJ-TE1-KenyonSadiq,Kenyon Sadiq,NYJ,TE,17,0.0,0.0,546.3321841775776,73.89,0.0,0.0,2.857145966395766,0.9584,
2026,MIN-TE1-T.J.Hockenson,T.J. Hockenson,MIN,TE,17,0.0,0.0,537.7496888226444,75.214,0.0,0.0,2.648770203918262,0.9504,
2026,PHI-WR1-DeVontaSmith,DeVonta Smith,PHI,WR,17,0.0,0.0,668.12,55.995,0.0,0.0,3.2427812675798675,0.9641,
2026,BAL-WR1-ZayFlowers,Zay Flowers,BAL,WR,17,0.0,0.0,1027.2889200000002,87.05838305084747,0.0,0.0,5.673563094695733,0.9721,
2026,CIN-WR2-TeeHiggins,Tee Higgins,CIN,WR,17,0.0,0.0,569.7332235710857,58.733,0.0,0.0,2.3686024251385853,0.9322,
2026,ARI-RB1-JeremiyahLove,Jeremiyah Love,ARI,RB,17,0.0,538.8239808,353.243,48.982,0.0,3.857285,1.4974677818575948,0.9997,0.4416
2026,PHI-TE1-DallasGoedert,Dallas Goedert,PHI,TE,17,0.0,0.0,639.739,61.348,0.0,0.0,3.1050314993418504,0.939,
2026,WAS-TE1-ChigOkonkwo,Chig Okonkwo,WAS,TE,17,0.0,0.0,632.125,64.991,0.0,0.0,3.5525328022164695,0.9672,
2026,CIN-TE2-DrewSample,Drew Sample,CIN,TE,17,0.0,0.0,549.6963670138609,64.426,0.0,0.0,2.2853014255301694,0.8362,
2026,CIN-RB1-ChaseBrown,Chase Brown,CIN,RB,17,0.0,546.8478527999999,361.921,47.638,0.0,3.704221,1.5046462499331903,0.9997,0.4416
2026,ARI-WR2-MichaelWilson,Michael Wilson,ARI,WR,17,0.0,0.0,620.103,60.354,0.0,0.0,2.6287407363578046,0.924,
2026,DAL-WR2-GeorgePickens,George Pickens,DAL,WR,17,0.0,0.0,1479.1086,125.34818644067796,0.0,0.0,6.432846995826838,0.9298,
2026,BAL-TE1-MarkAndrews,Mark Andrews,BAL,TE,17,0.0,0.0,489.9123837637214,50.602,0.0,0.0,2.7057128389511513,0.9569,
2026,LA-TE2-TylerHigbee,Tyler Higbee,LA,TE,17,0.0,0.0,522.9293330843911,56.624,0.0,0.0,2.126763183534444,0.8101,
2026,DAL-TE2-BrevynSpann-Ford,Brevyn Spann-Ford,DAL,TE,17,0.0,0.0,452.68853298743124,58.318,0.0,0.0,1.9688047716533157,0.8283,
2026,LA-WR2-DavanteAdams,Davante Adams,LA,WR,17,0.0,0.0,505.9228959452107,48.066,0.0,0.0,2.057597691942361,0.9067,
2026,KC-WR2-XavierWorthy,Xavier Worthy,KC,WR,17,0.0,0.0,588.776,51.491,0.0,0.0,2.5115994671397033,0.9213,
2026,ARI-TE2-TipReiman,Tip Reiman,ARI,TE,17,0.0,0.0,588.751,65.414,0.0,0.0,2.4958333329646747,0.8248,
2026,KC-TE2-NoahGray,Noah Gray,KC,TE,17,0.0,0.0,582.184,58.112,0.0,0.0,2.483479326904053,0.808,
2026,DET-TE2-BrockWright,Brock Wright,DET,TE,17,0.0,0.0,390.94268917455315,44.631656921966766,0.0,0.0,1.6497546951486157,0.7971,
2026,SEA-RB2-JadarianPrice,Jadarian Price,SEA,RB,17,0.0,751.9488768,107.72697729952716,13.531,0.0,5.565657333333335,0.5388213080175515,0.9764,0.3456
2026,BUF-RB2-RayDavis,Ray Davis,BUF,RB,17,0.0,444.9135478326137,128.894,15.779,0.0,1.9037363823258941,0.6047808928843517,0.9745,0.1904
2026,DET-WR2-JamesonWilliams,Jameson Williams,DET,WR,17,0.0,0.0,383.077362157116,38.329984656367095,0.0,0.0,1.6165634869863819,0.904,
2026,DEN-TE2-AdamTrautman,Adam Trautman,DEN,TE,17,0.0,0.0,545.497,54.683,0.0,0.0,2.2217339922289727,0.7837,
2026,IND-TE2-MoAlie-Cox,Mo Alie-Cox,IND,TE,17,0.0,0.0,537.017,48.634,0.0,0.0,2.347404769622005,0.7979,
2026,NYG-RB2-TyroneTracyJr.,Tyrone Tracy Jr.,NYG,RB,17,0.0,753.5735424000001,135.682,18.12,0.0,5.0968133333333325,0.6734789276225334,0.964,0.3456
2026,LAC-WR2-QuentinJohnston,Quentin Johnston,LAC,WR,17,0.0,0.0,535.694,48.451,0.0,0.0,2.3016841312022573,0.8919,
2026,DEN-WR2-JaylenWaddle,Jaylen Waddle,DEN,WR,17,0.0,0.0,533.037,46.891,0.0,0.0,2.1709861319416146,0.8798,
2026,CHI-RB2-KyleMonangai,Kyle Monangai,CHI,RB,17,0.0,751.3152768000001,133.538,17.956,0.0,4.058883733333333,0.5856373500492845,0.9686,0.3168
2026,LAC-TE2-DavidNjoku,David Njoku,LAC,TE,17,0.0,0.0,528.613,54.715,0.0,0.0,2.2712596251726156,0.7848,
2026,GB-RB2-MarShawnLloyd,MarShawn Lloyd,GB,RB,17,0.0,738.9024768000002,129.955,15.476,0.0,5.553877333333333,0.6283391174234336,0.9726,0.3456
2026,PHI-RB2-TankBigsby,Tank Bigsby,PHI,RB,17,0.0,728.7128424,110.518,13.785,0.0,3.9726458666666673,0.5364091781871398,0.9763,0.2988
2026,NO-WR2-JordynTyson,Jordyn Tyson,NO,WR,17,0.0,0.0,417.6894029660859,46.41,0.0,0.0,1.8117695257648736,0.8827,
2026,HOU-TE2-FosterMoreau,Foster Moreau,HOU,TE,17,0.0,0.0,523.667,51.351,0.0,0.0,2.2601170044842194,0.7689,
2026,IND-WR2-JoshDowns,Josh Downs,IND,WR,17,0.0,0.0,523.321,41.756,0.0,0.0,2.2875369149270077,0.8933,
2026,SF-WR2-DeeboSamuel,Deebo Samuel,SF,WR,17,0.0,0.0,437.40801302758524,36.10613341974964,0.0,0.0,1.9310170501988195,0.8959,
2026,BAL-RB2-JusticeHill,Justice Hill,BAL,RB,17,0.0,378.6917424271999,84.19372418552848,11.37,0.0,1.7386194185192854,0.4649893491930254,0.9726,0.164
2026,HOU-WR2-JaydenHiggins,Jayden Higgins,HOU,WR,17,0.0,0.0,517.954,44.269,0.0,0.0,2.2354600212360514,0.8823,
2026,NE-RB2-TreVeyonHenderson,TreVeyon Henderson,NE,RB,17,0.0,728.5874111999998,118.192,15.123,0.0,4.201384533333333,0.5545442789605413,0.973,0.3168
2026,JAX-TE2-NateBoerkircher,Nate Boerkircher,JAX,TE,17,0.0,0.0,506.933,48.489,0.0,0.0,2.2546956541917407,0.7782,
2026,NO-TE2-NoahFant,Noah Fant,NO,TE,17,0.0,0.0,403.8258241692305,52.81,0.0,0.0,1.7516348673229356,0.7751,
2026,SF-TE2-JakeTonges,Jake Tonges,SF,TE,17,0.0,0.0,425.7587041864444,40.19095600040942,0.0,0.0,1.8795890623126987,0.7802,
2026,WAS-RB2-RachaadWhite,Rachaad White,WAS,RB,17,0.0,720.6525216000002,108.382,14.618,0.0,3.7241333333333326,0.6091051772510586,0.9601,0.3168
2026,ATL-RB2-BrianRobinsonJr.,Brian Robinson Jr.,ATL,RB,17,0.0,397.12534588235286,131.537,16.346,0.0,2.4542724705882355,0.6264400977796453,0.9633,0.2046
2026,TEN-WR2-Wan'DaleRobinson,Wan'Dale Robinson,TEN,WR,17,0.0,0.0,495.601,48.599,0.0,0.0,2.293613238617165,0.8952,
2026,SF-RB2-JordanJames,Jordan James,SF,RB,17,0.0,466.33259519999984,145.66,17.52,0.0,2.611619294117647,0.6430425030055897,0.9681,0.2304
2026,JAX-RB2-ChrisRodriguezJr.,Chris Rodriguez Jr.,JAX,RB,17,0.0,697.595328,139.09,17.35,0.0,5.399166666666667,0.6186332681863861,0.9698,0.3456
2026,JAX-WR2-JakobiMeyers,Jakobi Meyers,JAX,WR,17,0.0,0.0,492.196,41.993,0.0,0.0,2.189149615847771,0.887,
2026,PIT-WR2-MichaelPittmanJr.,Michael Pittman Jr.,PIT,WR,17,0.0,0.0,491.365,42.586,0.0,0.0,2.2350607275555268,0.8886,
2026,TB-WR2-ChrisGodwinJr.,Chris Godwin Jr.,TB,WR,17,0.0,0.0,491.149,43.579,0.0,0.0,2.245972076772432,0.8814,
2026,TB-RB2-KennyGainwell,Kenny Gainwell,TB,RB,17,0.0,684.5544576,138.927,17.899,0.0,5.072468000000001,0.6352983772943925,0.9614,0.3456
2026,TB-TE2-PayneDurham,Payne Durham,TB,TE,17,0.0,0.0,486.174,49.266,0.0,0.0,2.223221931537599,0.7775,
2026,PIT-TE2-DarnellWashington,Darnell Washington,PIT,TE,17,0.0,0.0,481.923,47.855,0.0,0.0,2.192112118294429,0.7758,
