season,player_key,player_name,team,position,games_projected,pass_yards_total,rush_yards_total,receiving_yards_total,receptions_total,pass_tds_total,rush_tds_total,rec_tds_total,anytime_td_prob
2026,c18b2fe3-1746-464c-9604-91eca99e8c5c,D.Maye,NE,QB,18,2244.672,110.16,0.0,0.0,14.058,0.0,0.0,0.09
2026,3f58a998-2d1f-4f95-9c81-9ccd5fa0c8ec,J.Burrow,CIN,QB,18,2178.756,95.958,0.0,0.0,13.644,0.0,0.0,0.09
2026,32369b37-6bce-4910-acfa-f658676697d3,J.Allen,BUF,QB,18,2139.876,133.956,0.0,0.0,13.986,0.378,0.0,0.382
2026,d3372f7c-27eb-47ac-9d90-facef898a40f,C.Williams,CHI,QB,18,2161.26,106.65,0.0,0.0,13.536,0.0,0.0,0.09
2026,40159058-8f61-4120-8323-ec81eaeff8ce,B.Nix,DEN,QB,18,2099.61,126.684,0.0,0.0,14.94,1.098,0.0,1.067
2026,fb4669d0-c27f-4ea4-bd37-8d3bad299f07,B.Purdy,SF,QB,18,2099.034,122.472,0.0,0.0,13.14,0.0,0.0,0.09
2026,c28c1088-1b0f-497f-bfdb-1a7a9cde1e89,B.Young,CAR,QB,18,2113.686,97.596,0.0,0.0,13.662,0.198,0.0,0.198
2026,7fc98b95-d8a9-461b-895c-675c835c87a6,M.Stafford,LA,QB,18,2107.602,99.846,0.0,0.0,13.194,0.0,0.0,0.09
2026,c85912e0-7ec0-44a3-99c5-3ebb79d217a8,M.Willis,GB,QB,18,2071.98,132.876,0.0,0.0,13.986,0.666,0.0,0.65
2026,c8b87222-de0c-47cd-8789-283ea158b788,T.Lance,LAC,QB,18,2068.83,119.754,0.0,0.0,12.96,0.0,0.0,0.09
2026,537f0d83-5256-42bf-bc75-f956be1f26c5,J.Love,GB,QB,18,2101.446,85.374,0.0,0.0,13.158,0.0,0.0,0.09
2026,5580f3af-a69b-4d18-aa9e-f9f360bb7daf,C.Stroud,HOU,QB,18,2098.89,87.156,0.0,0.0,13.14,0.0,0.0,0.09
2026,a631bebf-08bd-40de-b474-1e57605a1574,J.Goff,DET,QB,18,2097.81,77.958,0.0,0.0,13.14,0.0,0.0,0.09
2026,d0738d0d-7cc8-49b9-882e-a1fb536c47e7,T.Lawrence,JAX,QB,18,2049.75,125.64,0.0,0.0,13.824,0.612,0.0,0.607
2026,c6b16d75-657b-44a5-9bf9-033769fc3460,T.Shough,NO,QB,18,2042.334,97.344,0.0,0.0,13.158,0.18,0.0,0.182
2026,84183f30-4aea-4c0e-a5ee-3e0d078d504e,R.Leonard,IND,QB,18,2030.922,102.33,0.0,0.0,13.086,0.198,0.0,0.191
2026,c415d118-a039-407a-a350-3e89d8042e25,J.Hurts,PHI,QB,18,2016.108,109.386,0.0,0.0,12.618,0.0,0.0,0.09
2026,3a4bd5d6-8b01-4324-8449-d0f7c2059e36,S.Darnold,SEA,QB,18,2032.722,86.868,0.0,0.0,12.726,0.0,0.0,0.09
2026,df2c09c5-74cd-4fdf-907d-3b98983c4c2b,J.Dart,NYG,QB,18,2006.838,105.264,0.0,0.0,13.05,0.27,0.0,0.27
2026,35cc13e2-07c8-47ec-a3f1-171f1c79da4c,K.Murray,ARI,QB,18,2000.394,103.968,0.0,0.0,13.446,0.486,0.0,0.482
2026,86721778-e183-4522-8ddc-55e00f17fbe7,J.Herbert,LAC,QB,18,1983.276,117.63,0.0,0.0,14.256,1.17,0.0,1.141
2026,52de0337-a7ef-4589-b345-4ae504e54970,T.Huntley,BAL,QB,18,1951.2,127.458,0.0,0.0,14.382,1.458,0.0,1.393
2026,d0778b59-dc20-4250-a23a-875e29d27acc,J.Fields,NYJ,QB,18,1949.67,124.56,0.0,0.0,12.852,0.414,0.0,0.418
2026,adc23f6f-785f-4c16-b008-399ca48f511f,T.McKee,PHI,QB,18,1981.908,89.136,0.0,0.0,12.402,0.0,0.0,0.09
2026,56c2266e-4dc1-4c37-8f44-6323a36613de,B.Mayfield,TB,QB,18,1966.014,98.28,0.0,0.0,12.312,0.0,0.0,0.09
2026,26424a2d-7d01-4e04-a8e5-3d375bd0c281,B.Allen,TEN,QB,18,1980.324,76.428,0.0,0.0,12.402,0.0,0.0,0.09
2026,c3485017-7a48-4b69-8957-97f4e26303ea,K.Cousins,ATL,QB,18,1971.99,83.394,0.0,0.0,12.348,0.0,0.0,0.09
2026,9cd40a7b-735b-4670-bf0e-4d357c5b3e10,A.Rodgers,PIT,QB,18,1982.736,72.216,0.0,0.0,12.42,0.0,0.0,0.09
2026,e59787f5-27fb-4c44-8543-4c38c3e63ca5,M.Trubisky,BUF,QB,18,1965.582,82.944,0.0,0.0,12.312,0.0,0.0,0.09
2026,c2a20f37-b06b-49c3-b546-c7c9cd4f12b4,J.Johnson,WAS,QB,18,1931.814,115.326,0.0,0.0,12.762,0.414,0.0,0.405
2026,ad824cf4-45aa-4678-90a2-b4de8ec1d14f,A.Dalton,CAR,QB,18,1930.068,90.36,0.0,0.0,12.078,0.0,0.0,0.09
2026,ab213147-61d9-49a3-a662-0e2a31cc80f2,M.Penix,ATL,QB,18,1926.036,87.372,0.0,0.0,12.06,0.0,0.0,0.09
2026,fd220237-3c3f-4c15-8aa0-6fe29c030516,P.Rivers,IND,QB,18,1926.63,76.536,0.0,0.0,12.06,0.0,0.0,0.09
2026,71c87791-cb96-4ae5-81b7-b34f7074c8fe,J.Stidham,DEN,QB,18,1906.488,92.484,0.0,0.0,12.348,0.216,0.0,0.205
2026,237a8679-0c0a-480b-870d-514d0c50523f,J.Brissett,ARI,QB,18,1906.668,90.126,0.0,0.0,11.934,0.0,0.0,0.09
2026,25cc976d-3f53-414e-8503-80d7e5d5a513,T.Tagovailoa,MIA,QB,18,1910.844,81.864,0.0,0.0,11.97,0.0,0.0,0.09
2026,a9854c99-01a8-4aff-ade7-a3dbcff01a05,P.Mahomes,KC,QB,18,1900.062,84.564,0.0,0.0,12.654,0.36,0.0,0.355
2026,de412420-89d8-4955-9d7d-72f809f5077c,A.O'Connell,LV,QB,18,1898.766,84.438,0.0,0.0,11.88,0.0,0.0,0.09
2026,3276bcc4-687a-4601-92a3-35feeb80ba89,J.Daniels,WAS,QB,18,1877.04,95.4,0.0,0.0,11.754,0.0,0.0,0.09
2026,6ccddb5c-777e-4767-8920-d6b85d950d14,J.McCarthy,MIN,QB,18,1878.768,85.32,0.0,0.0,11.754,0.0,0.0,0.09
2026,0f1c18b3-e0c7-474f-aa1c-51a83a5cd17f,B.Cook,NYJ,QB,18,1871.406,90.396,0.0,0.0,11.718,0.0,0.0,0.09
2026,9dd18fe8-369d-4368-9e6e-337bb9bd4bc2,S.Sanders,CLE,QB,18,1867.77,92.79,0.0,0.0,11.7,0.0,0.0,0.09
2026,5034d52d-1292-4d87-a545-ef53884ca7e1,T.Hill,NO,QB,18,1878.804,76.77,0.0,0.0,11.754,0.0,0.0,0.09
2026,657dda04-3090-4b51-a042-ed172ce632f2,Q.Ewers,MIA,QB,18,1868.292,79.902,0.0,0.0,11.7,0.0,0.0,0.09
2026,4c6e84b3-2283-4d86-8f7b-019a185c6764,L.Jackson,BAL,QB,18,1849.212,94.95,0.0,0.0,11.574,0.0,0.0,0.09
2026,b0dc48bd-d95c-4352-a9c5-5e3f113e8b79,J.Milton,DAL,QB,18,1849.41,91.62,0.0,0.0,11.862,0.144,0.0,0.144
2026,c565508b-56fc-427f-bbad-c16a7809be60,C.Wentz,MIN,QB,18,1866.078,73.656,0.0,0.0,11.682,0.0,0.0,0.09
2026,f16bf5f1-4c50-449b-b1d4-ad4d66db60cb,C.Ward,TEN,QB,18,1838.142,99.63,0.0,0.0,12.78,0.702,0.0,0.689
2026,47424b84-c636-49c2-8a25-9d3de0d3b504,G.Smith,LV,QB,18,1852.488,79.668,0.0,0.0,12.024,0.198,0.0,0.194
2026,203414fc-a16a-4633-adec-aaeb845d0a44,C.Rush,BAL,QB,18,1845.828,83.286,0.0,0.0,11.556,0.0,0.0,0.09
2026,d9f1f072-cfff-4c15-bc52-619b0f28713e,A.Richardson,IND,QB,18,1846.89,77.004,0.0,0.0,11.556,0.0,0.0,0.09
2026,e4e1a50c-ec36-4d34-aa3f-d930cb755ef1,D.Mills,HOU,QB,18,1839.564,81.702,0.0,0.0,11.52,0.0,0.0,0.09
2026,da4478fb-6db4-42cc-94a5-bc33107fdd43,C.Tune,GB,QB,18,1822.068,89.856,0.0,0.0,11.412,0.0,0.0,0.09
2026,371e6c01-3f61-411c-8675-13539221ddc9,J.Flacco,CIN,QB,18,1825.11,86.076,0.0,0.0,11.43,0.0,0.0,0.09
2026,2dc8197d-32c4-4dd0-b6fe-204644d5c94e,C.Oladokun,KC,QB,18,1827.036,79.236,0.0,0.0,11.43,0.0,0.0,0.09
2026,47862c44-97a4-41ef-bcd9-aaf2a576df11,T.Bridgewater,TB,QB,18,1825.074,78.984,0.0,0.0,11.43,0.0,0.0,0.09
2026,1d4cec7f-feb8-41e0-8087-6a8bb22061a5,J.Browning,CIN,QB,18,1825.11,77.724,0.0,0.0,11.43,0.0,0.0,0.09
2026,daa42eb7-39f7-4855-9cfb-36e187d1948a,S.Rattler,NO,QB,18,1822.932,77.706,0.0,0.0,11.412,0.0,0.0,0.09
2026,51bc9571-a821-4045-a21b-20447caa002a,M.Rudolph,PIT,QB,18,1822.5,77.724,0.0,0.0,11.412,0.0,0.0,0.09
2026,154df07d-189d-4473-894a-f65ed36181fc,D.Jones,IND,QB,18,1815.138,84.168,0.0,0.0,11.7,0.162,0.0,0.158
2026,d1f89fac-509c-44c6-92ab-7c667d39aac0,J.Dobbs,NE,QB,18,1814.454,84.42,0.0,0.0,11.358,0.0,0.0,0.09
2026,9ac95a2a-0100-4d5e-b1b4-66f539140fab,N.Mullens,JAX,QB,18,1819.206,77.778,0.0,0.0,11.394,0.0,0.0,0.09
2026,6b202b45-4554-4645-8ff5-4ee830907717,D.Prescott,DAL,QB,18,1816.74,80.082,0.0,0.0,11.376,0.0,0.0,0.09
2026,63622685-ecc8-42fb-b7f6-cef0dae39148,G.Minshew,KC,QB,18,1814.148,82.134,0.0,0.0,11.358,0.0,0.0,0.09
2026,074db5dc-6d97-4108-a542-20e6cb42f4a6,M.Jones,SF,QB,18,1810.296,84.996,0.0,0.0,11.34,0.0,0.0,0.09
2026,48b54b83-0ee8-4633-88ca-470939b150e0,M.Mariota,WAS,QB,18,1818.342,76.23,0.0,0.0,11.376,0.0,0.0,0.09
2026,5de9bd7e-1e94-4286-a652-760935b7f982,M.Brosmer,MIN,QB,18,1807.848,76.032,0.0,0.0,11.322,0.0,0.0,0.09
2026,9ec9efb2-44ce-4711-a31b-28d1fa715294,D.Lock,SEA,QB,18,1788.138,80.928,0.0,0.0,11.196,0.0,0.0,0.09
2026,c081e2a6-0898-4a64-9835-eb17acc4a418,J.Milroe,SEA,QB,18,1788.138,80.928,0.0,0.0,11.196,0.0,0.0,0.09
2026,ed4bbe3b-6b63-4451-a5f2-c6fdeb807037,K.Allen,DET,QB,18,1791.9,76.23,0.0,0.0,11.214,0.0,0.0,0.09
2026,d744f827-583d-4523-b6b0-a4357ca13013,K.Slovis,ARI,QB,18,1785.996,76.23,0.0,0.0,11.178,0.0,0.0,0.09
2026,74ed522b-fcc4-4269-90c8-7fca7384072a,T.Taylor,NYJ,QB,18,1779.678,76.23,0.0,0.0,11.142,0.0,0.0,0.09
2026,ebe0b8de-695b-4d82-984f-1000e7f01541,K.Pickett,LV,QB,18,1735.218,78.21,0.0,0.0,10.872,0.0,0.0,0.09
2026,2f65777c-88df-48e8-84f5-50d5b599b335,R.Wilson,NYG,QB,18,1711.872,78.966,0.0,0.0,10.926,0.108,0.0,0.11
2026,532505a8-4f22-499b-9012-6111242828dc,T.Bagent,CHI,QB,18,1638.522,64.908,0.0,0.0,10.26,0.0,0.0,0.09
2026,179d32c2-fa31-4842-ae82-364d6bdb889a,J.Winston,NYG,QB,18,1605.744,63.666,0.0,0.0,10.062,0.0,0.0,0.09
2026,c45ec253-eb3c-4927-840a-b4719f423791,Z.Wilson,MIA,QB,18,1600.668,63.666,0.0,0.0,10.026,0.0,0.0,0.09
2026,7af9c46c-c099-4877-b651-9719ed598171,D.Gabriel,CLE,QB,18,1600.11,63.666,0.0,0.0,10.026,0.0,0.0,0.09
2026,9a93ddfe-033a-4098-acc7-9be147087ec8,S.Barkley,PHI,RB,18,0.0,984.546,95.796,15.138,0.0,12.528,0.378,9.214
2026,959ec041-e728-44e5-862c-b08ffa61a3f4,A.Jeanty,LV,RB,18,0.0,909.792,85.536,13.626,0.0,12.33,0.36,9.108
2026,29347caa-e7e1-4745-a79a-e2a210fe4fda,J.Gibbs,DET,RB,18,0.0,819.306,91.26,14.616,0.0,6.75,0.234,5.783
2026,593d9bcd-2ae1-41ca-bf16-2d3c62d5b196,K.Walker,SEA,RB,18,0.0,769.32,80.226,12.906,0.0,9.9,0.324,7.796
2026,5f99ad3b-ac4f-409e-8699-ac3ba697ade3,T.Tracy,NYG,RB,18,0.0,722.7,117.954,18.396,0.0,6.408,0.324,5.609
2026,1d87d00a-50b3-494c-a764-c0ff40e2a701,J.Jacobs,GB,RB,18,0.0,762.03,76.572,12.42,0.0,11.178,0.342,8.509
2026,477881e2-4f41-4c00-9edc-918d69b23eaa,A.Estime,NO,RB,18,0.0,758.394,77.094,12.474,0.0,8.334,0.27,6.84
2026,61edd687-3a13-4c2f-8e86-d493ced4295b,T.Pollard,TEN,RB,18,0.0,740.106,79.938,12.924,0.0,7.596,0.252,6.365
2026,61da158c-dacb-4567-8ec7-9521d0868e5f,J.Cook,BUF,RB,18,0.0,752.652,67.068,10.926,0.0,5.22,0.144,4.637
2026,b53d67a4-0051-474f-816c-9a3d9b661634,B.Irving,TB,RB,18,0.0,739.134,71.334,11.502,0.0,6.75,0.198,5.771
2026,e4fb467c-29b4-4025-8e7f-05d9ee9ca744,C.Hubbard,CAR,RB,18,0.0,693.342,97.974,15.642,0.0,8.19,0.36,6.802
2026,8f5e333b-8cac-493f-8be3-093a3f12c027,B.Robinson,ATL,RB,18,0.0,686.16,84.042,13.518,0.0,2.826,0.108,2.707
2026,5b052584-0cb1-4079-abf3-1c8954958e62,C.Brown,CIN,RB,18,0.0,634.014,114.246,17.964,0.0,2.61,0.144,2.551
2026,49aefcdc-6cec-4beb-84e1-ba08880d15d6,D.Swift,CHI,RB,18,0.0,676.278,44.568,7.434,0.0,6.57,0.144,5.593
2026,d93096a9-946b-4b3c-a3b5-7a1498c91cae,J.Taylor,IND,RB,18,0.0,617.148,66.546,10.854,0.0,1.71,0.054,1.69
2026,31b668ff-08d5-4913-8678-4c5c2fb906ca,D.Henry,BAL,RB,18,0.0,615.348,59.418,9.72,0.0,0.0,0.0,0.09
2026,23de35af-3a1c-4ae7-9ea4-954a48d78d6a,J.Warren,PIT,RB,18,0.0,616.356,57.744,9.522,0.0,5.148,0.144,4.586
2026,ae3498a3-f309-4ea2-a3c1-031f013cc394,C.McCaffrey,SF,RB,18,0.0,541.638,124.146,19.278,0.0,0.0,0.0,0.09
2026,35923ea3-b4c5-42ac-b0eb-c748169e8cdf,A.Jones,MIN,RB,18,0.0,531.792,91.098,14.472,0.0,5.508,0.288,4.952
2026,d499f341-a8ae-4bc2-a2d0-09cbdcbc82c8,K.Williams,LA,RB,18,0.0,547.902,68.67,11.196,0.0,6.858,0.27,5.886
2026,08e87151-52f8-40cb-a625-42c1703b9eec,K.Monangai,CHI,RB,18,0.0,510.876,82.764,13.284,0.0,4.914,0.252,4.486
2026,e5a46115-0912-415a-b0ef-fc6459391e9c,B.Corum,LA,RB,18,0.0,505.836,81.162,13.104,0.0,2.106,0.108,2.079
2026,f169e606-4f09-4947-8eef-b701b27cf612,D.Achane,MIA,RB,18,0.0,502.506,78.624,12.672,0.0,1.386,0.072,1.4
2026,cc8ed8e0-fd25-4c8f-bc2e-7c8b1975f241,P.Nacua,LA,WR,18,0.0,6.624,555.696,58.104,0.0,0.018,1.62,1.575
2026,370bcf5e-ca00-4e72-b138-115538bdc569,W.Marks,HOU,RB,18,0.0,472.212,68.868,11.232,0.0,7.722,0.342,6.509
2026,a5ce07ae-2e77-4060-bb79-b53064c0b349,J.Dobbins,DEN,RB,18,0.0,472.248,56.952,9.378,0.0,1.53,0.054,1.517
2026,0a50de21-d75b-4e1e-86c9-191b0dccffec,J.Coker,CAR,WR,18,0.0,0.0,520.542,55.566,0.0,0.0,1.116,1.078
2026,7927f661-8fb2-47a7-988d-d39a7c8038be,Ty.Johnson,BUF,RB,18,0.0,459.09,60.3,9.9,0.0,5.166,0.216,4.653
2026,13c9b1da-11e5-44db-b6e2-2ce94a697d63,T.Etienne,JAX,RB,18,0.0,427.734,89.136,14.274,0.0,2.322,0.144,2.308
2026,8b7e765c-715a-49e2-b062-5527b649c39c,S.Perine,CIN,RB,18,0.0,426.852,89.55,14.346,0.0,3.564,0.234,3.425
2026,65158854-c056-46f0-a185-79af3db336de,B.Smith,KC,RB,18,0.0,422.28,82.422,13.284,0.0,0.0,0.0,0.09
2026,910e0e65-f202-42a6-afa5-c4a2cebe4b2a,C.Rodriguez,WAS,RB,18,0.0,448.632,55.35,9.108,0.0,7.074,0.27,6.035
2026,8a95e757-cf19-40cd-9cc1-77255bb487f1,K.Gainwell,PIT,RB,18,0.0,370.908,132.642,20.664,0.0,0.0,0.0,0.09
2026,64641499-cd80-4cac-adcf-0272f37d57cc,R.Stevenson,NE,RB,18,0.0,388.674,107.352,17.028,0.0,2.7,0.234,2.702
2026,f30905bf-54ce-4e54-8ae4-38b278499802,R.Harvey,DEN,RB,18,0.0,374.562,120.24,18.756,0.0,1.188,0.108,1.262
2026,f59ff878-e80a-449e-abe1-afd3a7d89010,B.Brooks,HOU,RB,18,0.0,441.612,44.478,7.416,0.0,0.0,0.0,0.09
2026,f3080ee8-3085-4c4a-8cb6-73cca736c41b,J.Mason,MIN,RB,18,0.0,428.472,44.478,7.416,0.0,2.268,0.072,2.2
2026,8ff15410-a25d-420e-a8c8-f07173b07ff5,M.Davis,DAL,RB,18,0.0,402.408,69.12,11.178,0.0,0.936,0.054,0.956
2026,b934c25d-e16b-4088-ade1-894632b8045f,D.Sampson,CLE,RB,18,0.0,379.512,79.938,12.852,0.0,0.0,0.0,0.09
2026,53edb104-26c4-438b-8ac5-edf35458e1c6,J.Wright,MIA,RB,18,0.0,392.004,67.212,10.944,0.0,6.588,0.342,5.756
2026,01542f54-ce56-438f-a484-c6bc9b77aabd,A.St. Brown,DET,WR,18,0.0,0.0,456.138,48.906,0.0,0.0,1.368,1.319
2026,62023d1d-a5ea-44d8-bde5-fe8b08113b5a,Q.Judkins,CLE,RB,18,0.0,334.044,122.022,18.936,0.0,3.762,0.414,3.73
2026,65151ce5-a920-4dc2-8bb0-ad8bdeea7a46,D.Montgomery,DET,RB,18,0.0,395.892,53.352,8.82,0.0,2.232,0.09,2.191
2026,e7d55b0c-e17e-4747-9f12-d3c5933b5e3e,D.Singletary,NYG,RB,18,0.0,399.096,44.856,7.47,0.0,2.214,0.072,2.155
2026,9bd851b9-cba5-4c2a-989a-792d495db187,J.Jefferson,MIN,WR,18,0.0,3.204,438.984,46.818,0.0,0.0,0.414,0.409
